"time","sunspots"
1851.00000000145,75.5
1851.08333333478,105.4
1851.16666666812,64.6
1851.25000000145,56.5
1851.33333333479,62.6
1851.41666666812,63.2
1851.50000000145,36.1
1851.58333333479,57.4
1851.66666666812,67.9
1851.75000000146,62.5
1851.83333333479,50.9
1851.91666666813,71.4
1852.00000000146,68.4
1852.0833333348,67.5
1852.16666666813,61.2
1852.25000000147,65.4
1852.3333333348,54.9
1852.41666666813,46.9
1852.50000000147,42
1852.5833333348,39.7
1852.66666666814,37.5
1852.75000000147,67.3
1852.83333333481,54.3
1852.91666666814,45.4
1853.00000000148,41.1
1853.08333333481,42.9
1853.16666666814,37.7
1853.25000000148,47.6
1853.33333333481,34.7
1853.41666666815,40
1853.50000000148,45.9
1853.58333333482,50.4
1853.66666666815,33.5
1853.75000000149,42.3
1853.83333333482,28.8
1853.91666666816,23.4
1854.00000000149,15.4
1854.08333333482,20
1854.16666666816,20.7
1854.25000000149,26.4
1854.33333333483,24
1854.41666666816,21.1
1854.5000000015,18.7
1854.58333333483,15.8
1854.66666666817,22.4
1854.7500000015,12.7
1854.83333333484,28.2
1854.91666666817,21.4
1855.0000000015,12.3
1855.08333333484,11.4
1855.16666666817,17.4
1855.25000000151,4.4
1855.33333333484,9.1
1855.41666666818,5.3
1855.50000000151,0.4
1855.58333333485,3.1
1855.66666666818,0
1855.75000000151,9.7
1855.83333333485,4.3
1855.91666666818,3.1
1856.00000000152,0.5
1856.08333333485,4.9
1856.16666666819,0.4
1856.25000000152,6.5
1856.33333333486,0
1856.41666666819,5
1856.50000000153,4.6
1856.58333333486,5.9
1856.66666666819,4.4
1856.75000000153,4.5
1856.83333333486,7.7
1856.9166666682,7.2
1857.00000000153,13.7
1857.08333333487,7.4
1857.1666666682,5.2
1857.25000000154,11.1
1857.33333333487,29.2
1857.41666666821,16
1857.50000000154,22.2
1857.58333333487,16.9
1857.66666666821,42.4
1857.75000000154,40.6
1857.83333333488,31.4
1857.91666666821,37.2
1858.00000000155,39
1858.08333333488,34.9
1858.16666666822,57.5
1858.25000000155,38.3
1858.33333333488,41.4
1858.41666666822,44.5
1858.50000000155,56.7
1858.58333333489,55.3
1858.66666666822,80.1
1858.75000000156,91.2
1858.83333333489,51.9
1858.91666666823,66.9
1859.00000000156,83.7
1859.0833333349,87.6
1859.16666666823,90.3
1859.25000000156,85.7
1859.3333333349,91
1859.41666666823,87.1
1859.50000000157,95.2
1859.5833333349,106.8
1859.66666666824,105.8
1859.75000000157,114.6
1859.83333333491,97.2
1859.91666666824,81
1860.00000000158,81.5
1860.08333333491,88
1860.16666666824,98.9
1860.25000000158,71.4
1860.33333333491,107.1
1860.41666666825,108.6
1860.50000000158,116.7
1860.58333333492,100.3
1860.66666666825,92.2
1860.75000000159,90.1
1860.83333333492,97.9
1860.91666666825,95.6
1861.00000000159,62.3
1861.08333333492,77.8
1861.16666666826,101
1861.25000000159,98.5
1861.33333333493,56.8
1861.41666666826,87.8
1861.5000000016,78
1861.58333333493,82.5
1861.66666666827,79.9
1861.7500000016,67.2
1861.83333333493,53.7
1861.91666666827,80.5
1862.0000000016,63.1
1862.08333333494,64.5
1862.16666666827,43.6
1862.25000000161,53.7
1862.33333333494,64.4
1862.41666666828,84
1862.50000000161,73.4
1862.58333333495,62.5
1862.66666666828,66.6
1862.75000000161,42
1862.83333333495,50.6
1862.91666666828,40.9
1863.00000000162,48.3
1863.08333333495,56.7
1863.16666666829,66.4
1863.25000000162,40.6
1863.33333333496,53.8
1863.41666666829,40.8
1863.50000000162,32.7
1863.58333333496,48.1
1863.66666666829,22
1863.75000000163,39.9
1863.83333333496,37.7
1863.9166666683,41.2
1864.00000000163,57.7
1864.08333333497,47.1
1864.1666666683,66.3
1864.25000000164,35.8
1864.33333333497,40.6
1864.4166666683,57.8
1864.50000000164,54.7
1864.58333333497,54.8
1864.66666666831,28.5
1864.75000000164,33.9
1864.83333333498,57.6
1864.91666666831,28.6
1865.00000000165,48.7
1865.08333333498,39.3
1865.16666666831,39.5
1865.25000000165,29.4
1865.33333333498,34.5
1865.41666666832,33.6
1865.50000000165,26.8
1865.58333333499,37.8
1865.66666666832,21.6
1865.75000000166,17.1
1865.83333333499,24.6
1865.91666666833,12.8
1866.00000000166,31.6
1866.08333333499,38.4
1866.16666666833,24.6
1866.25000000166,17.6
1866.333333335,12.9
1866.41666666833,16.5
1866.50000000167,9.3
1866.583333335,12.7
1866.66666666834,7.3
1866.75000000167,14.1
1866.83333333501,9
1866.91666666834,1.5
1867.00000000167,0
1867.08333333501,0.7
1867.16666666834,9.2
1867.25000000168,5.1
1867.33333333501,2.9
1867.41666666835,1.5
1867.50000000168,5
1867.58333333502,4.9
1867.66666666835,9.8
1867.75000000169,13.5
1867.83333333502,9.3
1867.91666666835,25.2
1868.00000000169,15.6
1868.08333333502,15.8
1868.16666666836,26.5
1868.25000000169,36.6
1868.33333333503,26.7
1868.41666666836,31.1
1868.5000000017,28.6
1868.58333333503,34.4
1868.66666666836,43.8
1868.7500000017,61.7
1868.83333333503,59.1
1868.91666666837,67.6
1869.0000000017,60.9
1869.08333333504,59.3
1869.16666666837,52.7
1869.25000000171,41
1869.33333333504,104
1869.41666666838,108.4
1869.50000000171,59.2
1869.58333333504,79.6
1869.66666666838,80.6
1869.75000000171,59.4
1869.83333333505,77.4
1869.91666666838,104.3
1870.00000000172,77.3
1870.08333333505,114.9
1870.16666666839,159.4
1870.25000000172,160
1870.33333333505,176
1870.41666666839,135.6
1870.50000000172,132.4
1870.58333333506,153.8
1870.66666666839,136
1870.75000000173,146.4
1870.83333333506,147.5
1870.9166666684,130
1871.00000000173,88.3
1871.08333333507,125.3
1871.1666666684,143.2
1871.25000000173,162.4
1871.33333333507,145.5
1871.4166666684,91.7
1871.50000000174,103
1871.58333333507,110
1871.66666666841,80.3
1871.75000000174,89
1871.83333333508,105.4
1871.91666666841,90.3
1872.00000000175,79.5
1872.08333333508,120.1
1872.16666666841,88.4
1872.25000000175,102.1
1872.33333333508,107.6
1872.41666666842,109.9
1872.50000000175,105.5
1872.58333333509,92.9
1872.66666666842,114.6
1872.75000000176,103.5
1872.83333333509,112
1872.91666666843,83.9
1873.00000000176,86.7
1873.08333333509,107
1873.16666666843,98.3
1873.25000000176,76.2
1873.3333333351,47.9
1873.41666666843,44.8
1873.50000000177,66.9
1873.5833333351,68.2
1873.66666666844,47.5
1873.75000000177,47.4
1873.8333333351,55.4
1873.91666666844,49.2
1874.00000000177,60.8
1874.08333333511,64.2
1874.16666666844,46.4
1874.25000000178,32
1874.33333333511,44.6
1874.41666666845,38.2
1874.50000000178,67.8
1874.58333333512,61.3
1874.66666666845,28
1874.75000000178,34.3
1874.83333333512,28.9
1874.91666666845,29.3
1875.00000000179,14.6
1875.08333333512,22.2
1875.16666666846,33.8
1875.25000000179,29.1
1875.33333333513,11.5
1875.41666666846,23.9
1875.50000000179,12.5
1875.58333333513,14.6
1875.66666666846,2.4
1875.7500000018,12.7
1875.83333333513,17.7
1875.91666666847,9.9
1876.0000000018,14.3
1876.08333333514,15
1876.16666666847,31.2
1876.25000000181,2.3
1876.33333333514,5.1
1876.41666666847,1.6
1876.50000000181,15.2
1876.58333333514,8.8
1876.66666666848,9.9
1876.75000000181,14.3
1876.83333333515,9.9
1876.91666666848,8.2
1877.00000000182,24.4
1877.08333333515,8.7
1877.16666666849,11.7
1877.25000000182,15.8
1877.33333333515,21.2
1877.41666666849,13.4
1877.50000000182,5.9
1877.58333333516,6.3
1877.66666666849,16.4
1877.75000000183,6.7
1877.83333333516,14.5
1877.9166666685,2.3
1878.00000000183,3.3
1878.08333333516,6
1878.1666666685,7.8
1878.25000000183,0.1
1878.33333333517,5.8
1878.4166666685,6.4
1878.50000000184,0.1
1878.58333333517,0
1878.66666666851,5.3
1878.75000000184,1.1
1878.83333333518,4.1
1878.91666666851,0.5
1879.00000000184,0.8
1879.08333333518,0.6
1879.16666666851,0
1879.25000000185,6.2
1879.33333333518,2.4
1879.41666666852,4.8
1879.50000000185,7.5
1879.58333333519,10.7
1879.66666666852,6.1
1879.75000000186,12.3
1879.83333333519,12.9
1879.91666666852,7.2
1880.00000000186,24
1880.08333333519,27.5
1880.16666666853,19.5
1880.25000000186,19.3
1880.3333333352,23.5
1880.41666666853,34.1
1880.50000000187,21.9
1880.5833333352,48.1
1880.66666666854,66
1880.75000000187,43
1880.8333333352,30.7
1880.91666666854,29.6
1881.00000000187,36.4
1881.08333333521,53.2
1881.16666666854,51.5
1881.25000000188,51.7
1881.33333333521,43.5
1881.41666666855,60.5
1881.50000000188,76.9
1881.58333333521,58
1881.66666666855,53.2
1881.75000000188,64
1881.83333333522,54.8
1881.91666666855,47.3
1882.00000000189,45
1882.08333333522,69.3
1882.16666666856,67.5
1882.25000000189,95.8
1882.33333333523,64.1
1882.41666666856,45.2
1882.50000000189,45.4
1882.58333333523,40.4
1882.66666666856,57.7
1882.7500000019,59.2
1882.83333333523,84.4
1882.91666666857,41.8
1883.0000000019,60.6
1883.08333333524,46.9
1883.16666666857,42.8
1883.2500000019,82.1
1883.33333333524,32.1
1883.41666666857,76.5
1883.50000000191,80.6
1883.58333333524,46
1883.66666666858,52.6
1883.75000000191,83.8
1883.83333333525,84.5
1883.91666666858,75.9
1884.00000000192,91.5
1884.08333333525,86.9
1884.16666666858,86.8
1884.25000000192,76.1
1884.33333333525,66.5
1884.41666666859,51.2
1884.50000000192,53.1
1884.58333333526,55.8
1884.66666666859,61.9
1884.75000000193,47.8
1884.83333333526,36.6
1884.9166666686,47.2
1885.00000000193,42.8
1885.08333333526,71.8
1885.1666666686,49.8
1885.25000000193,55
1885.33333333527,73
1885.4166666686,83.7
1885.50000000194,66.5
1885.58333333527,50
1885.66666666861,39.6
1885.75000000194,38.7
1885.83333333528,33.3
1885.91666666861,21.7
1886.00000000194,29.9
1886.08333333528,25.9
1886.16666666861,57.3
1886.25000000195,43.7
1886.33333333528,30.7
1886.41666666862,27.1
1886.50000000195,30.3
1886.58333333529,16.9
1886.66666666862,21.4
1886.75000000195,8.6
1886.83333333529,0.3
1886.91666666862,12.4
1887.00000000196,10.3
1887.08333333529,13.2
1887.16666666863,4.2
1887.25000000196,6.9
1887.3333333353,20
1887.41666666863,15.7
1887.50000000197,23.3
1887.5833333353,21.4
1887.66666666863,7.4
1887.75000000197,6.6
1887.8333333353,6.9
1887.91666666864,20.7
1888.00000000197,12.7
1888.08333333531,7.1
1888.16666666864,7.8
1888.25000000198,5.1
1888.33333333531,7
1888.41666666864,7.1
1888.50000000198,3.1
1888.58333333531,2.8
1888.66666666865,8.8
1888.75000000198,2.1
1888.83333333532,10.7
1888.91666666865,6.7
1889.00000000199,0.8
1889.08333333532,8.5
1889.16666666866,7
1889.25000000199,4.3
1889.33333333532,2.4
1889.41666666866,6.4
1889.50000000199,9.7
1889.58333333533,20.6
1889.66666666866,6.5
1889.750000002,2.1
1889.83333333533,0.2
1889.91666666867,6.7
1890.000000002,5.3
1890.08333333534,0.6
1890.16666666867,5.1
1890.250000002,1.6
1890.33333333534,4.8
1890.41666666867,1.3
1890.50000000201,11.6
1890.58333333534,8.5
1890.66666666868,17.2
1890.75000000201,11.2
1890.83333333535,9.6
1890.91666666868,7.8
1891.00000000201,13.5
1891.08333333535,22.2
1891.16666666868,10.4
1891.25000000202,20.5
1891.33333333535,41.1
1891.41666666869,48.3
1891.50000000202,58.8
1891.58333333536,33.2
1891.66666666869,53.8
1891.75000000203,51.5
1891.83333333536,41.9
1891.91666666869,32.3
1892.00000000203,69.1
1892.08333333536,75.6
1892.1666666687,49.9
1892.25000000203,69.6
1892.33333333537,79.6
1892.4166666687,76.3
1892.50000000204,76.8
1892.58333333537,101.4
1892.66666666871,62.8
1892.75000000204,70.5
1892.83333333537,65.4
1892.91666666871,78.6
1893.00000000204,75
1893.08333333538,73
1893.16666666871,65.7
1893.25000000205,88.1
1893.33333333538,84.7
1893.41666666872,88.2
1893.50000000205,88.8
1893.58333333538,129.2
1893.66666666872,77.9
1893.75000000205,79.7
1893.83333333539,75.1
1893.91666666872,93.8
1894.00000000206,83.2
1894.08333333539,84.6
1894.16666666873,52.3
1894.25000000206,81.6
1894.3333333354,101.2
1894.41666666873,98.9
1894.50000000206,106
1894.5833333354,70.3
1894.66666666873,65.9
1894.75000000207,75.5
1894.8333333354,56.6
1894.91666666874,60
1895.00000000207,63.3
1895.08333333541,67.2
1895.16666666874,61
1895.25000000208,76.9
1895.33333333541,67.5
1895.41666666874,71.5
1895.50000000208,47.8
1895.58333333541,68.9
1895.66666666875,57.7
1895.75000000208,67.9
1895.83333333542,47.2
1895.91666666875,70.7
1896.00000000209,29
1896.08333333542,57.4
1896.16666666875,52
1896.25000000209,43.8
1896.33333333542,27.7
1896.41666666876,49
1896.50000000209,45
1896.58333333543,27.2
1896.66666666876,61.3
1896.7500000021,28.4
1896.83333333543,38
1896.91666666877,42.6
1897.0000000021,40.6
1897.08333333543,29.4
1897.16666666877,29.1
1897.2500000021,31
1897.33333333544,20
1897.41666666877,11.3
1897.50000000211,27.6
1897.58333333544,21.8
1897.66666666878,48.1
1897.75000000211,14.3
1897.83333333545,8.4
1897.91666666878,33.3
1898.00000000211,30.2
1898.08333333545,36.4
1898.16666666878,38.3
1898.25000000212,14.5
1898.33333333545,25.8
1898.41666666879,22.3
1898.50000000212,9
1898.58333333546,31.4
1898.66666666879,34.8
1898.75000000212,34.4
1898.83333333546,30.9
1898.91666666879,12.6
1899.00000000213,19.5
1899.08333333546,9.2
1899.1666666688,18.1
1899.25000000213,14.2
1899.33333333547,7.7
1899.4166666688,20.5
1899.50000000214,13.5
1899.58333333547,2.9
1899.6666666688,8.4
1899.75000000214,13
1899.83333333547,7.8
1899.91666666881,10.5
1900.00000000214,9.4
1900.08333333548,13.6
1900.16666666881,8.6
1900.25000000215,16
1900.33333333548,15.2
1900.41666666882,12.1
1900.50000000215,8.3
1900.58333333548,4.3
1900.66666666882,8.3
1900.75000000215,12.9
1900.83333333549,4.5
1900.91666666882,0.3
1901.00000000216,0.2
1901.08333333549,2.4
1901.16666666883,4.5
1901.25000000216,0
1901.33333333549,10.2
1901.41666666883,5.8
1901.50000000216,0.7
1901.5833333355,1
1901.66666666883,0.6
1901.75000000217,3.7
1901.8333333355,3.8
1901.91666666884,0
1902.00000000217,5.2
1902.08333333551,0
1902.16666666884,12.4
1902.25000000217,0
1902.33333333551,2.8
1902.41666666884,1.4
1902.50000000218,0.9
1902.58333333551,2.3
1902.66666666885,7.6
1902.75000000218,16.3
1902.83333333552,10.3
1902.91666666885,1.1
1903.00000000219,8.3
1903.08333333552,17
1903.16666666885,13.5
1903.25000000219,26.1
1903.33333333552,14.6
1903.41666666886,16.3
1903.50000000219,27.9
1903.58333333553,28.8
1903.66666666886,11.1
1903.7500000022,38.9
1903.83333333553,44.5
1903.91666666886,45.6
1904.0000000022,31.6
1904.08333333553,24.5
1904.16666666887,37.2
1904.2500000022,43
1904.33333333554,39.5
1904.41666666887,41.9
1904.50000000221,50.6
1904.58333333554,58.2
1904.66666666888,30.1
1904.75000000221,54.2
1904.83333333554,38
1904.91666666888,54.6
1905.00000000221,54.8
1905.08333333555,85.8
1905.16666666888,56.5
1905.25000000222,39.3
1905.33333333555,48
1905.41666666889,49
1905.50000000222,73
1905.58333333556,58.8
1905.66666666889,55
1905.75000000222,78.7
1905.83333333556,107.2
1905.91666666889,55.5
1906.00000000223,45.5
1906.08333333556,31.3
1906.1666666689,64.5
1906.25000000223,55.3
1906.33333333557,57.7
1906.4166666689,63.2
1906.50000000223,103.6
1906.58333333557,47.7
1906.6666666689,56.1
1906.75000000224,17.8
1906.83333333557,38.9
1906.91666666891,64.7
1907.00000000224,76.4
1907.08333333558,108.2
1907.16666666891,60.7
1907.25000000225,52.6
1907.33333333558,42.9
1907.41666666891,40.4
1907.50000000225,49.7
1907.58333333558,54.3
1907.66666666892,85
1907.75000000225,65.4
1907.83333333559,61.5
1907.91666666892,47.3
1908.00000000226,39.2
1908.08333333559,33.9
1908.16666666893,28.7
1908.25000000226,57.6
1908.33333333559,40.8
1908.41666666893,48.1
1908.50000000226,39.5
1908.5833333356,90.5
1908.66666666893,86.9
1908.75000000227,32.3
1908.8333333356,45.5
1908.91666666894,39.5
1909.00000000227,56.7
1909.0833333356,46.6
1909.16666666894,66.3
1909.25000000227,32.3
1909.33333333561,36
1909.41666666894,22.6
1909.50000000228,35.8
1909.58333333561,23.1
1909.66666666895,38.8
1909.75000000228,58.4
1909.83333333562,55.8
1909.91666666895,54.2
1910.00000000228,26.4
1910.08333333562,31.5
1910.16666666895,21.4
1910.25000000229,8.4
1910.33333333562,22.2
1910.41666666896,12.3
1910.50000000229,14.1
1910.58333333563,11.5
1910.66666666896,26.2
1910.7500000023,38.3
1910.83333333563,4.9
1910.91666666896,5.8
1911.0000000023,3.4
1911.08333333563,9
1911.16666666897,7.8
1911.2500000023,16.5
1911.33333333564,9
1911.41666666897,2.2
1911.50000000231,3.5
1911.58333333564,4
1911.66666666897,4
1911.75000000231,2.6
1911.83333333564,4.2
1911.91666666898,2.2
1912.00000000231,0.3
1912.08333333565,0
1912.16666666898,4.9
1912.25000000232,4.5
1912.33333333565,4.4
1912.41666666899,4.1
1912.50000000232,3
1912.58333333565,0.3
1912.66666666899,9.5
1912.75000000232,4.6
1912.83333333566,1.1
1912.91666666899,6.4
1913.00000000233,2.3
1913.08333333566,2.9
1913.166666669,0.5
1913.25000000233,0.9
1913.33333333567,0
1913.416666669,0
1913.50000000233,1.7
1913.58333333567,0.2
1913.666666669,1.2
1913.75000000234,3.1
1913.83333333567,0.7
1913.91666666901,3.8
1914.00000000234,2.8
1914.08333333568,2.6
1914.16666666901,3.1
1914.25000000234,17.3
1914.33333333568,5.2
1914.41666666901,11.4
1914.50000000235,5.4
1914.58333333568,7.7
1914.66666666902,12.7
1914.75000000235,8.2
1914.83333333569,16.4
1914.91666666902,22.3
1915.00000000236,23
1915.08333333569,42.3
1915.16666666902,38.8
1915.25000000236,41.3
1915.33333333569,33
1915.41666666903,68.8
1915.50000000236,71.6
1915.5833333357,69.6
1915.66666666903,49.5
1915.75000000237,53.5
1915.8333333357,42.5
1915.91666666904,34.5
1916.00000000237,45.3
1916.0833333357,55.4
1916.16666666904,67
1916.25000000237,71.8
1916.33333333571,74.5
1916.41666666904,67.7
1916.50000000238,53.5
1916.58333333571,35.2
1916.66666666905,45.1
1916.75000000238,50.7
1916.83333333571,65.6
1916.91666666905,53
1917.00000000238,74.7
1917.08333333572,71.9
1917.16666666905,94.8
1917.25000000239,74.7
1917.33333333572,114.1
1917.41666666906,114.9
1917.50000000239,119.8
1917.58333333573,154.5
1917.66666666906,129.4
1917.75000000239,72.2
1917.83333333573,96.4
1917.91666666906,129.3
1918.0000000024,96
1918.08333333573,65.3
1918.16666666907,72.2
1918.2500000024,80.5
1918.33333333574,76.7
1918.41666666907,59.4
1918.50000000241,107.6
1918.58333333574,101.7
1918.66666666907,79.9
1918.75000000241,85
1918.83333333574,83.4
1918.91666666908,59.2
1919.00000000241,48.1
1919.08333333575,79.5
1919.16666666908,66.5
1919.25000000242,51.8
1919.33333333575,88.1
1919.41666666908,111.2
1919.50000000242,64.7
1919.58333333575,69
1919.66666666909,54.7
1919.75000000242,52.8
1919.83333333576,42
1919.91666666909,34.9
1920.00000000243,51.1
1920.08333333576,53.9
1920.1666666691,70.2
1920.25000000243,14.8
1920.33333333576,33.3
1920.4166666691,38.7
1920.50000000243,27.5
1920.58333333577,19.2
1920.6666666691,36.3
1920.75000000244,49.6
1920.83333333577,27.2
1920.91666666911,29.9
1921.00000000244,31.5
1921.08333333578,28.3
1921.16666666911,26.7
1921.25000000244,32.4
1921.33333333578,22.2
1921.41666666911,33.7
1921.50000000245,41.9
1921.58333333578,22.8
1921.66666666912,17.8
1921.75000000245,18.2
1921.83333333579,17.8
1921.91666666912,20.3
1922.00000000245,11.8
1922.08333333579,26.4
1922.16666666912,54.7
1922.25000000246,11
1922.33333333579,8
1922.41666666913,5.8
1922.50000000246,10.9
1922.5833333358,6.5
1922.66666666913,4.7
1922.75000000247,6.2
1922.8333333358,7.4
1922.91666666913,17.5
1923.00000000247,4.5
1923.0833333358,1.5
1923.16666666914,3.3
1923.25000000247,6.1
1923.33333333581,3.2
1923.41666666914,9.1
1923.50000000248,3.5
1923.58333333581,0.5
1923.66666666915,13.2
1923.75000000248,11.6
1923.83333333581,10
1923.91666666915,2.8
1924.00000000248,0.5
1924.08333333582,5.1
1924.16666666915,1.8
1924.25000000249,11.3
1924.33333333582,20.8
1924.41666666916,24
1924.50000000249,28.1
1924.58333333582,19.3
1924.66666666916,25.1
1924.75000000249,25.6
1924.83333333583,22.5
1924.91666666916,16.5
1925.0000000025,5.5
1925.08333333583,23.2
1925.16666666917,18
1925.2500000025,31.7
1925.33333333584,42.8
1925.41666666917,47.5
1925.5000000025,38.5
1925.58333333584,37.9
1925.66666666917,60.2
1925.75000000251,69.2
1925.83333333584,58.6
1925.91666666918,98.6
1926.00000000251,71.8
1926.08333333585,70
1926.16666666918,62.5
1926.25000000252,38.5
1926.33333333585,64.3
1926.41666666918,73.5
1926.50000000252,52.3
1926.58333333585,61.6
1926.66666666919,60.8
1926.75000000252,71.5
1926.83333333586,60.5
1926.91666666919,79.4
1927.00000000253,81.6
1927.08333333586,93
1927.16666666919,69.6
1927.25000000253,93.5
1927.33333333586,79.1
1927.4166666692,59.1
1927.50000000253,54.9
1927.58333333587,53.8
1927.6666666692,68.4
1927.75000000254,63.1
1927.83333333587,67.2
1927.91666666921,45.2
1928.00000000254,83.5
1928.08333333587,73.5
1928.16666666921,85.4
1928.25000000254,80.6
1928.33333333588,76.9
1928.41666666921,91.4
1928.50000000255,98
1928.58333333588,83.8
1928.66666666922,89.7
1928.75000000255,61.4
1928.83333333589,50.3
1928.91666666922,59
1929.00000000255,68.9
1929.08333333589,64.1
1929.16666666922,50.2
1929.25000000256,52.8
1929.33333333589,58.2
1929.41666666923,71.9
1929.50000000256,70.2
1929.5833333359,65.8
1929.66666666923,34.4
1929.75000000256,54
1929.8333333359,81.1
1929.91666666923,108
1930.00000000257,65.3
1930.0833333359,49.2
1930.16666666924,35
1930.25000000257,38.2
1930.33333333591,36.8
1930.41666666924,28.8
1930.50000000258,21.9
1930.58333333591,24.9
1930.66666666924,32.1
1930.75000000258,34.4
1930.83333333591,35.6
1930.91666666925,25.8
1931.00000000258,14.6
1931.08333333592,43.1
1931.16666666925,30
1931.25000000259,31.2
1931.33333333592,24.6
1931.41666666926,15.3
1931.50000000259,17.4
1931.58333333592,13
1931.66666666926,19
1931.75000000259,10
1931.83333333593,18.7
1931.91666666926,17.8
1932.0000000026,12.1
1932.08333333593,10.6
1932.16666666927,11.2
1932.2500000026,11.2
1932.33333333593,17.9
1932.41666666927,22.2
1932.5000000026,9.6
1932.58333333594,6.8
1932.66666666927,4
1932.75000000261,8.9
1932.83333333594,8.2
1932.91666666928,11
1933.00000000261,12.3
1933.08333333595,22.2
1933.16666666928,10.1
1933.25000000261,2.9
1933.33333333595,3.2
1933.41666666928,5.2
1933.50000000262,2.8
1933.58333333595,0.2
1933.66666666929,5.1
1933.75000000262,3
1933.83333333596,0.6
1933.91666666929,0.3
1934.00000000263,3.4
1934.08333333596,7.8
1934.16666666929,4.3
1934.25000000263,11.3
1934.33333333596,19.7
1934.4166666693,6.7
1934.50000000263,9.3
1934.58333333597,8.3
1934.6666666693,4
1934.75000000264,5.7
1934.83333333597,8.7
1934.9166666693,15.4
1935.00000000264,18.9
1935.08333333597,20.5
1935.16666666931,23.1
1935.25000000264,12.2
1935.33333333598,27.3
1935.41666666931,45.7
1935.50000000265,33.9
1935.58333333598,30.1
1935.66666666932,42.1
1935.75000000265,53.2
1935.83333333598,64.2
1935.91666666932,61.5
1936.00000000265,62.8
1936.08333333599,74.3
1936.16666666932,77.1
1936.25000000266,74.9
1936.33333333599,54.6
1936.41666666933,70
1936.50000000266,52.3
1936.583333336,87
1936.66666666933,76
1936.75000000266,89
1936.833333336,115.4
1936.91666666933,123.4
1937.00000000267,132.5
1937.083333336,128.5
1937.16666666934,83.9
1937.25000000267,109.3
1937.33333333601,116.7
1937.41666666934,130.3
1937.50000000267,145.1
1937.58333333601,137.7
1937.66666666934,100.7
1937.75000000268,124.9
1937.83333333601,74.4
1937.91666666935,88.8
1938.00000000268,98.4
1938.08333333602,119.2
1938.16666666935,86.5
1938.25000000269,101
1938.33333333602,127.4
1938.41666666935,97.5
1938.50000000269,165.3
1938.58333333602,115.7
1938.66666666936,89.6
1938.75000000269,99.1
1938.83333333603,122.2
1938.91666666936,92.7
1939.0000000027,80.3
1939.08333333603,77.4
1939.16666666936,64.6
1939.2500000027,109.1
1939.33333333603,118.3
1939.41666666937,101
1939.5000000027,97.6
1939.58333333604,105.8
1939.66666666937,112.6
1939.75000000271,88.1
1939.83333333604,68.1
1939.91666666938,42.1
1940.00000000271,50.5
1940.08333333604,59.4
1940.16666666938,83.3
1940.25000000271,60.7
1940.33333333605,54.4
1940.41666666938,83.9
1940.50000000272,67.5
1940.58333333605,105.5
1940.66666666939,66.5
1940.75000000272,55
1940.83333333606,58.4
1940.91666666939,68.3
1941.00000000272,45.6
1941.08333333606,44.5
1941.16666666939,46.4
1941.25000000273,32.8
1941.33333333606,29.5
1941.4166666694,59.8
1941.50000000273,66.9
1941.58333333607,60
1941.6666666694,65.9
1941.75000000274,46.3
1941.83333333607,38.3
1941.9166666694,33.7
1942.00000000274,35.6
1942.08333333607,52.8
1942.16666666941,54.2
1942.25000000274,60.7
1942.33333333608,25
1942.41666666941,11.4
1942.50000000275,17.7
1942.58333333608,20.2
1942.66666666941,17.2
1942.75000000275,19.2
1942.83333333608,30.7
1942.91666666942,22.5
1943.00000000275,12.4
1943.08333333609,28.9
1943.16666666942,27.4
1943.25000000276,26.1
1943.33333333609,14.1
1943.41666666943,7.6
1943.50000000276,13.2
1943.58333333609,19.4
1943.66666666943,10
1943.75000000276,7.8
1943.8333333361,10.2
1943.91666666943,18.8
1944.00000000277,3.7
1944.0833333361,0.5
1944.16666666944,11
1944.25000000277,0.3
1944.3333333361,2.5
1944.41666666944,5
1944.50000000277,5
1944.58333333611,16.7
1944.66666666944,14.3
1944.75000000278,16.9
1944.83333333611,10.8
1944.91666666945,28.4
1945.00000000278,18.5
1945.08333333612,12.7
1945.16666666945,21.5
1945.25000000278,32
1945.33333333612,30.6
1945.41666666945,36.2
1945.50000000279,42.6
1945.58333333612,25.9
1945.66666666946,34.9
1945.75000000279,68.8
1945.83333333613,46
1945.91666666946,27.4
1946.0000000028,47.6
1946.08333333613,86.2
1946.16666666946,76.6
1946.2500000028,75.7
1946.33333333613,84.9
1946.41666666947,73.5
1946.5000000028,116.2
1946.58333333614,107.2
1946.66666666947,94.4
1946.75000000281,102.3
1946.83333333614,123.8
1946.91666666948,121.7
1947.00000000281,115.7
1947.08333333614,113.4
1947.16666666948,129.8
1947.25000000281,149.8
1947.33333333615,201.3
1947.41666666948,163.9
1947.50000000282,157.9
1947.58333333615,188.8
1947.66666666949,169.4
1947.75000000282,163.6
1947.83333333615,128
1947.91666666949,116.5
1948.00000000282,108.5
1948.08333333616,86.1
1948.16666666949,94.8
1948.25000000283,189.7
1948.33333333616,174
1948.4166666695,167.8
1948.50000000283,142.2
1948.58333333617,157.9
1948.6666666695,143.3
1948.75000000283,136.3
1948.83333333617,95.8
1948.9166666695,138
1949.00000000284,119.1
1949.08333333617,182.3
1949.16666666951,157.5
1949.25000000284,147
1949.33333333618,106.2
1949.41666666951,121.7
1949.50000000284,125.8
1949.58333333618,123.8
1949.66666666951,145.3
1949.75000000285,131.6
1949.83333333618,143.5
1949.91666666952,117.6
1950.00000000285,101.6
