"id","choiceid","choice","price1","time1","change1","comfort1","price2","time2","change2","comfort2"
42,6,"choice1",2040,115,0,0,2040,105,0,1
42,7,"choice2",3400,95,0,0,2720,95,0,1
42,8,"choice2",2720,95,0,1,2040,105,0,1
42,9,"choice2",3400,95,0,0,2720,115,0,1
42,10,"choice1",2720,105,0,0,2720,95,0,1
42,11,"choice1",2040,105,0,1,2720,105,0,0
42,12,"choice2",2040,95,0,1,2040,115,0,0
43,1,"choice1",3500,150,1,2,3850,170,2,2
43,2,"choice1",3500,150,1,2,3850,150,1,1
43,3,"choice2",3500,185,2,1,3850,150,1,1
43,4,"choice1",4200,150,2,1,3500,185,2,1
43,5,"choice1",3850,170,2,2,4200,185,1,2
43,7,"choice1",3500,170,1,1,4200,150,2,1
43,8,"choice2",3850,185,1,1,4200,170,1,1
43,9,"choice2",3500,170,1,1,3500,150,1,2
43,10,"choice2",3850,185,1,1,4200,150,2,1
43,12,"choice2",3500,170,1,1,3850,150,1,1
44,1,"choice1",3500,135,1,1,5000,170,1,1
44,2,"choice2",3500,170,2,0,5000,135,0,0
44,3,"choice2",3500,150,0,1,3500,135,1,1
44,4,"choice1",4250,135,2,1,4250,170,0,1
44,5,"choice2",4250,135,2,1,3500,150,0,1
44,6,"choice1",4250,150,1,0,5000,135,0,0
44,7,"choice1",4250,170,0,1,3500,170,2,0
44,8,"choice2",5000,170,1,1,5000,150,2,1
44,9,"choice1",3500,150,0,1,5000,135,0,0
44,10,"choice2",4250,135,2,1,4250,150,1,0
44,11,"choice2",4250,170,0,1,5000,135,0,0
44,12,"choice2",5000,150,2,1,3500,170,2,0
44,13,"choice1",3500,150,0,1,4250,150,1,0
44,14,"choice2",5000,135,0,0,4250,135,2,1
45,1,"choice1",2400,95,0,1,3000,110,0,1
45,2,"choice2",3000,95,0,0,1800,110,0,0
45,3,"choice2",2400,95,0,1,1800,110,0,0
45,4,"choice1",1800,80,0,1,2400,80,0,0
45,5,"choice2",3000,95,0,0,1800,95,0,1
45,6,"choice2",3000,80,0,1,1800,110,0,0
45,7,"choice2",3000,80,0,1,1800,95,0,1
45,8,"choice2",2400,80,0,0,1800,95,0,1
45,9,"choice2",3000,80,0,1,2400,95,0,1
45,10,"choice2",1800,110,0,0,1800,95,0,1
45,11,"choice2",3000,95,0,0,2400,95,0,1
45,12,"choice2",3000,95,0,0,3000,80,0,1
45,13,"choice1",2400,110,0,1,3000,95,0,0
45,14,"choice1",2400,110,0,1,3000,80,0,1
45,15,"choice1",1800,110,0,0,2400,80,0,0
46,1,"choice2",2805,125,1,1,2805,100,1,1
46,2,"choice1",2310,100,1,0,3300,100,0,1
46,3,"choice2",3300,125,1,0,2310,110,1,1
46,4,"choice1",2310,125,0,1,3300,110,1,1
46,5,"choice2",2310,125,0,1,2805,110,0,0
46,6,"choice2",2310,110,1,1,2805,110,0,0
46,7,"choice1",2310,110,1,1,2310,125,0,1
46,8,"choice1",2805,100,1,1,3300,100,0,1
46,9,"choice1",2310,125,0,1,3300,125,1,0
46,10,"choice1",2310,100,1,0,2805,110,0,0
46,11,"choice2",3300,100,0,1,2310,125,0,1
46,12,"choice1",2310,125,0,1,2805,100,1,1
46,13,"choice2",3300,125,1,0,3300,100,0,1
46,14,"choice2",2805,125,1,1,3300,100,0,1
46,15,"choice1",2805,125,1,1,3300,125,1,0
46,16,"choice1",3300,110,1,1,3300,125,1,0
46,17,"choice1",2805,125,1,1,3300,110,1,1
47,1,"choice1",1600,70,1,1,3200,80,1,1
47,2,"choice1",1600,70,1,1,2400,70,0,1
47,3,"choice1",2400,90,1,0,1600,90,1,1
47,4,"choice1",2400,90,1,0,3200,90,0,1
47,5,"choice2",2400,90,1,0,1600,70,1,1
47,6,"choice1",1600,80,0,0,2400,70,0,1
47,7,"choice2",2400,90,1,0,2400,70,0,1
47,8,"choice1",1600,90,1,1,3200,80,1,1
47,9,"choice1",1600,90,1,1,2400,80,1,1
47,10,"choice2",3200,90,0,1,3200,80,1,1
47,11,"choice2",3200,70,1,0,2400,70,0,1
47,12,"choice2",3200,70,1,0,1600,90,1,1
47,13,"choice2",1600,70,1,1,1600,80,0,0
47,14,"choice2",3200,70,1,0,2400,80,1,1
48,1,"choice1",3200,100,0,1,4000,135,0,1
48,2,"choice2",3200,120,0,0,3200,100,0,1
48,3,"choice1",3600,100,0,1,3600,135,0,0
48,4,"choice1",4000,100,0,0,3600,135,0,0
48,5,"choice1",3200,100,0,1,4000,100,0,0
48,6,"choice2",4000,100,0,0,3200,120,0,0
48,7,"choice1",3200,135,0,1,4000,120,0,1
48,8,"choice2",4000,100,0,0,3200,135,0,1
48,10,"choice2",3600,100,0,1,3200,120,0,0
48,11,"choice2",4000,120,0,1,3600,135,0,0
49,1,"choice1",2250,95,1,0,4500,105,1,1
49,2,"choice2",3375,95,1,1,2250,105,1,1
49,3,"choice2",4500,95,0,1,2250,105,1,1
49,4,"choice1",2250,80,0,1,3375,105,0,0
49,5,"choice2",3375,105,0,0,2250,105,1,1
49,6,"choice2",4500,80,1,0,3375,95,1,1
49,7,"choice1",2250,95,1,0,3375,80,1,1
49,8,"choice2",4500,95,0,1,4500,80,1,0
49,9,"choice1",3375,105,0,0,4500,95,0,1
49,10,"choice2",2250,95,1,0,2250,80,0,1
49,11,"choice1",3375,95,1,1,3375,105,0,0
49,12,"choice1",2250,105,1,1,3375,80,1,1
49,13,"choice1",3375,105,0,0,4500,80,1,0
50,1,"choice1",1000,125,0,1,1200,140,0,1
50,2,"choice1",1400,125,0,1,1200,150,0,1
50,3,"choice1",1400,125,0,1,1000,140,0,2
50,4,"choice2",1200,125,1,2,1000,150,1,1
50,5,"choice2",1400,150,0,2,1200,125,1,2
50,6,"choice2",1400,125,0,1,1200,140,0,1
50,7,"choice1",1000,150,1,1,1000,140,0,2
50,8,"choice2",1400,125,0,1,1000,150,1,1
50,9,"choice2",1000,140,0,2,1200,150,0,1
50,10,"choice2",1400,150,0,2,1400,140,1,1
50,11,"choice2",1200,125,1,2,1400,125,0,1
50,12,"choice1",1200,150,0,1,1400,140,1,1
50,13,"choice2",1200,150,0,1,1200,125,1,2
51,1,"choice2",6935,120,1,2,6030,120,1,1
51,2,"choice2",6030,135,2,2,7840,135,1,1
51,3,"choice1",7840,120,2,1,6935,150,2,1
51,4,"choice2",6935,120,1,2,6935,150,2,1
51,5,"choice1",7840,120,2,1,7840,135,1,1
51,6,"choice2",7840,150,1,2,6030,135,2,2
51,7,"choice2",6030,135,2,2,6030,150,1,1
51,8,"choice1",7840,135,1,1,6935,120,1,2
51,9,"choice1",7840,135,1,1,6935,150,2,1
51,10,"choice1",7840,120,2,1,6030,150,1,1
51,11,"choice1",6935,135,1,1,6030,150,1,1
51,12,"choice2",6030,135,2,2,6935,120,1,2
51,13,"choice2",7840,120,2,1,6935,135,1,1
51,14,"choice1",7840,135,1,1,6030,150,1,1
52,1,"choice2",110,125,1,1,110,115,0,1
52,2,"choice2",110,105,0,2,120,125,0,1
52,3,"choice1",120,125,0,1,100,125,0,2
52,4,"choice1",110,115,0,1,120,105,0,1
52,5,"choice2",110,125,1,1,120,105,0,1
52,6,"choice2",110,105,0,2,100,105,1,1
52,7,"choice1",110,125,1,1,120,115,1,2
52,8,"choice1",120,125,0,1,110,125,1,1
52,9,"choice2",100,105,1,1,100,125,0,2
52,10,"choice1",110,105,0,2,110,125,1,1
53,1,"choice1",2800,100,0,0,4000,100,0,1
53,2,"choice1",4000,90,0,0,2800,90,0,1
53,3,"choice2",3400,90,0,1,3400,115,0,0
53,4,"choice2",3400,100,0,1,2800,115,0,1
53,5,"choice2",2800,115,0,1,3400,115,0,0
53,6,"choice2",2800,115,0,1,3400,90,0,1
53,7,"choice1",2800,100,0,0,4000,90,0,0
53,8,"choice1",4000,90,0,0,3400,115,0,0
53,9,"choice1",3400,115,0,0,2800,90,0,1
54,1,"choice1",3615,101,1,0,4250,101,1,1
54,2,"choice1",2975,86,1,1,4250,86,0,0
54,3,"choice1",4250,86,0,0,4250,76,1,1
54,4,"choice1",2975,101,0,1,2975,86,1,1
54,5,"choice1",2975,101,0,1,3615,101,1,0
54,6,"choice1",2975,101,0,1,3615,76,0,1
54,7,"choice2",4250,76,1,1,3615,86,1,1
54,8,"choice1",3615,101,1,0,4250,76,1,1
54,9,"choice2",3615,76,0,1,2975,76,1,0
54,10,"choice2",3615,76,0,1,2975,86,1,1
54,11,"choice2",3615,101,1,0,3615,76,0,1
54,12,"choice2",4250,86,0,0,3615,76,0,1
54,13,"choice2",4250,86,0,0,3615,101,1,0
54,14,"choice2",3615,86,1,1,3615,101,1,0
54,15,"choice2",4250,86,0,0,3615,86,1,1
54,16,"choice2",2975,101,0,1,2975,76,1,0
55,1,"choice1",3920,120,0,1,5600,130,0,1
55,2,"choice1",3920,140,0,0,4760,120,0,1
55,3,"choice1",4760,130,0,0,3920,140,0,0
55,4,"choice1",3920,140,0,0,3920,130,0,1
55,5,"choice1",5600,120,0,0,4760,140,0,1
55,6,"choice2",3920,120,0,1,5600,120,0,0
55,7,"choice1",3920,140,0,0,5600,120,0,0
55,8,"choice2",5600,130,0,1,4760,140,0,1
55,9,"choice2",4760,120,0,1,3920,130,0,1
56,1,"choice1",5000,185,1,1,6500,185,1,1
56,2,"choice1",5750,150,1,1,5000,170,2,1
56,3,"choice2",6500,170,1,2,5750,185,2,2
56,4,"choice1",5000,170,2,1,6500,150,2,1
56,5,"choice1",5750,150,1,1,5000,150,1,2
56,6,"choice1",5000,150,1,2,6500,150,2,1
56,7,"choice2",6500,185,1,1,5000,170,2,1
56,8,"choice1",5000,185,1,1,5750,150,1,1
56,9,"choice1",5000,170,2,1,5750,170,1,1
56,10,"choice2",6500,170,1,2,6500,150,2,1
56,11,"choice1",6500,150,2,1,6500,185,1,1
56,12,"choice2",5000,150,1,2,5750,170,1,1
56,13,"choice2",5750,185,2,2,6500,185,1,1
57,1,"choice2",2250,75,1,1,1500,75,0,1
57,2,"choice1",3000,75,1,0,2250,75,1,1
57,3,"choice1",1500,85,1,0,2250,75,1,1
57,4,"choice2",1500,75,0,1,2250,95,0,0
57,5,"choice1",1500,95,1,1,3000,75,1,0
57,6,"choice2",3000,85,0,1,1500,95,1,1
57,7,"choice2",2250,95,0,0,1500,85,1,0
57,8,"choice1",2250,85,1,1,3000,85,0,1
58,1,"choice2",6285,183,1,2,4490,163,1,1
58,2,"choice2",4490,163,1,1,5390,146,1,1
58,4,"choice2",6285,183,1,2,4490,183,2,1
58,5,"choice2",4490,146,1,2,5390,183,1,1
58,6,"choice2",6285,146,2,1,4490,183,2,1
58,7,"choice1",4490,183,2,1,5390,183,1,1
58,8,"choice1",6285,146,2,1,6285,183,1,2
58,9,"choice2",6285,163,1,1,4490,183,2,1
58,10,"choice2",6285,146,2,1,6285,163,1,1
58,11,"choice2",6285,163,1,1,5390,183,1,1
58,12,"choice2",6285,163,1,1,4490,146,1,2
59,1,"choice1",3000,155,0,0,3000,170,0,1
59,2,"choice1",2550,145,0,1,2550,170,0,0
59,3,"choice1",2550,155,0,1,2550,170,0,0
59,4,"choice1",2550,155,0,1,3000,145,0,1
59,5,"choice1",2550,170,0,0,2100,170,0,1
59,6,"choice2",3000,155,0,0,2100,170,0,1
59,7,"choice1",2100,155,0,1,2550,145,0,1
59,8,"choice1",3000,155,0,0,3000,145,0,1
60,1,"choice2",4000,145,1,0,3200,125,0,0
60,2,"choice2",4000,145,1,0,4000,125,1,1
60,3,"choice2",3200,110,1,1,2400,145,0,1
60,4,"choice1",3200,145,1,1,4000,125,1,1
60,5,"choice1",2400,145,0,1,3200,125,0,0
60,6,"choice2",4000,110,0,1,3200,110,1,1
60,7,"choice1",3200,125,0,0,4000,110,0,1
60,8,"choice1",2400,125,1,1,4000,110,0,1
60,9,"choice1",2400,125,1,1,3200,125,0,0
60,10,"choice2",3200,110,1,1,2400,125,1,1
60,11,"choice2",2400,145,0,1,2400,110,1,0
60,12,"choice1",3200,145,1,1,4000,110,0,1
60,13,"choice1",3200,110,1,1,3200,125,0,0
60,14,"choice2",2400,145,0,1,2400,125,1,1
61,1,"choice1",3400,85,0,0,3825,105,0,1
61,2,"choice1",3825,85,0,1,3400,95,0,1
61,3,"choice1",3400,95,0,1,4250,85,0,1
61,4,"choice1",3825,105,0,1,4250,95,0,1
61,5,"choice2",4250,105,0,0,3400,105,0,1
61,6,"choice2",4250,105,0,0,4250,85,0,1
61,7,"choice1",3825,105,0,1,4250,85,0,1
61,8,"choice2",3825,95,0,0,3825,85,0,1
61,9,"choice1",3400,105,0,1,3825,95,0,0
61,10,"choice2",4250,105,0,0,4250,95,0,1
62,1,"choice2",2250,100,0,2,1875,100,0,1
62,2,"choice1",1875,100,0,1,1500,100,1,1
62,3,"choice2",1875,110,1,2,2250,110,0,1
62,4,"choice1",2250,120,1,1,1875,110,1,2
62,5,"choice2",1500,120,0,2,1500,100,1,1
62,6,"choice2",1500,120,0,2,2250,110,0,1
62,7,"choice2",1500,100,1,1,1500,110,0,1
62,8,"choice1",1500,110,0,1,1875,100,0,1
62,9,"choice2",2250,100,0,2,2250,110,0,1
62,10,"choice1",1500,120,0,2,1875,110,1,2
62,11,"choice1",2250,120,1,1,2250,100,0,2
62,12,"choice1",2250,120,1,1,1500,120,0,2
62,13,"choice2",1500,120,0,2,2250,100,0,2
62,14,"choice1",1500,100,1,1,2250,110,0,1
62,15,"choice1",1500,100,1,1,1875,120,0,1
63,1,"choice1",3570,102,0,1,4200,117,0,1
63,2,"choice2",4200,102,1,0,2940,102,1,1
63,3,"choice1",2940,102,1,1,3570,117,1,0
63,4,"choice2",3570,102,0,1,2940,137,0,0
63,5,"choice2",3570,117,1,0,2940,117,1,1
63,6,"choice2",4200,117,0,1,2940,102,1,1
63,7,"choice1",2940,117,1,1,4200,117,0,1
63,8,"choice1",3570,102,0,1,4200,102,1,0
63,9,"choice2",4200,117,0,1,3570,137,1,1
63,10,"choice1",3570,137,1,1,4200,102,1,0
63,11,"choice2",3570,102,0,1,2940,117,1,1
63,12,"choice1",2940,137,0,0,2940,117,1,1
63,13,"choice1",2940,137,0,0,2940,102,1,1
63,14,"choice1",4200,102,1,0,4200,117,0,1
63,15,"choice2",3570,102,0,1,3570,117,1,0
64,1,"choice2",1680,133,1,1,1440,118,1,1
64,2,"choice1",1440,148,1,1,1680,118,1,2
64,3,"choice2",1440,118,1,1,1200,133,1,1
64,4,"choice1",1200,118,2,1,1680,118,1,2
64,5,"choice2",1200,148,1,2,1440,118,1,1
64,6,"choice1",1200,118,2,1,1680,133,1,1
64,7,"choice2",1200,148,1,2,1680,148,2,1
64,8,"choice1",1200,148,1,2,1680,118,1,2
64,9,"choice2",1440,148,1,1,1200,118,2,1
64,10,"choice2",1440,118,1,1,1200,118,2,1
64,11,"choice1",1680,148,2,1,1440,133,2,2
64,12,"choice1",1200,148,1,2,1440,133,2,2
64,13,"choice1",1440,133,2,2,1680,118,1,2
64,14,"choice2",1680,133,1,1,1440,148,1,1
64,15,"choice1",1200,118,2,1,1200,133,1,1
65,1,"choice1",2640,90,0,1,2640,100,0,1
65,2,"choice1",2640,90,0,1,3300,90,0,0
65,3,"choice2",2970,100,0,0,2640,115,0,0
65,4,"choice1",2970,100,0,0,2640,100,0,1
65,5,"choice1",2970,100,0,0,3300,90,0,0
65,6,"choice1",2970,115,0,1,3300,90,0,0
65,7,"choice2",2970,100,0,0,2640,90,0,1
65,8,"choice1",2970,90,0,1,2640,115,0,0
66,1,"choice2",4705,158,0,2,4165,158,0,1
66,2,"choice2",4705,158,0,2,4705,168,1,1
66,3,"choice1",4705,168,1,1,4165,178,1,2
66,4,"choice2",4705,178,0,1,3620,158,1,1
66,5,"choice1",3620,158,1,1,3620,178,0,1
66,6,"choice1",4165,158,0,1,3620,158,1,1
66,7,"choice1",4165,168,0,1,3620,158,1,1
66,8,"choice1",4705,158,0,2,4165,178,1,2
66,9,"choice1",3620,178,0,1,4705,158,0,2
66,10,"choice2",3620,168,0,2,4165,168,0,1
66,11,"choice1",3620,178,0,1,3620,168,0,2
66,12,"choice1",4705,178,0,1,4705,158,0,2
66,13,"choice1",3620,178,0,1,4705,168,1,1
66,14,"choice1",3620,168,0,2,4705,158,0,2
66,15,"choice2",3620,168,0,2,4705,168,1,1
66,16,"choice1",4705,178,0,1,3620,168,0,2
66,17,"choice1",4705,178,0,1,4705,168,1,1
67,1,"choice2",2750,135,1,1,2750,125,0,1
67,2,"choice2",2750,110,0,2,2200,125,0,1
67,3,"choice1",2750,125,0,1,2750,110,0,2
67,4,"choice1",2200,110,1,1,3300,135,0,1
67,5,"choice1",2750,125,0,1,3300,110,0,1
67,6,"choice1",2200,110,1,1,2750,110,0,2
67,7,"choice2",3300,125,1,2,2200,135,0,2
67,8,"choice2",3300,125,1,2,2750,135,1,1
67,9,"choice1",2200,135,0,2,3300,135,0,1
67,10,"choice1",2750,135,1,1,2200,135,0,2
67,11,"choice1",2750,135,1,1,3300,110,0,1
67,12,"choice2",2750,110,0,2,2200,135,0,2
67,13,"choice1",3300,110,0,1,2750,110,0,2
67,14,"choice2",2200,125,0,1,2200,110,1,1
67,15,"choice2",2750,110,0,2,3300,135,0,1
67,16,"choice2",2200,135,0,2,3300,110,0,1
68,1,"choice2",3500,115,1,1,2800,90,0,1
68,2,"choice2",3500,100,0,1,3500,90,1,0
68,3,"choice2",3500,100,0,1,2100,100,1,1
68,4,"choice2",3500,100,0,1,2800,100,1,0
68,5,"choice2",3500,100,0,1,2100,115,0,0
68,6,"choice1",2100,115,0,0,3500,90,1,0
68,7,"choice2",3500,90,1,0,2100,90,1,1
68,8,"choice2",2800,100,1,0,2100,115,0,0
68,9,"choice2",2800,90,0,1,2100,115,0,0
68,10,"choice1",2800,100,1,0,3500,90,1,0
68,11,"choice1",2100,115,0,0,2100,90,1,1
68,12,"choice2",3500,90,1,0,2800,115,1,1
68,13,"choice2",2800,90,0,1,2100,100,1,1
68,14,"choice1",2100,100,1,1,2800,100,1,0
68,15,"choice1",2800,100,1,0,2800,90,0,1
69,1,"choice2",2465,170,1,0,2030,150,0,0
69,2,"choice2",2900,150,1,1,2030,170,1,1
69,3,"choice2",2030,170,1,1,2465,135,0,1
69,4,"choice1",2465,170,1,0,2030,135,1,1
69,5,"choice2",2465,170,1,0,2900,135,1,0
69,6,"choice1",2030,150,0,0,2900,135,1,0
69,7,"choice2",2030,170,1,1,2465,150,1,1
69,8,"choice2",2900,170,0,1,2030,135,1,1
69,9,"choice1",2900,135,1,0,2465,135,0,1
69,10,"choice1",2900,150,1,1,2900,170,0,1
69,11,"choice1",2465,170,1,0,2465,135,0,1
69,12,"choice2",2465,135,0,1,2030,135,1,1
70,1,"choice2",4290,135,1,2,3795,120,1,1
70,2,"choice2",3300,120,1,2,3795,120,1,1
70,3,"choice2",3795,135,1,1,3300,135,2,1
70,4,"choice1",4290,120,2,1,3795,145,2,2
70,5,"choice2",3300,120,1,2,3300,135,2,1
70,6,"choice1",3795,120,1,1,3300,135,2,1
70,7,"choice2",4290,120,2,1,3795,135,1,1
70,8,"choice2",3300,120,1,2,3300,145,1,1
70,9,"choice1",3300,145,1,1,4290,120,2,1
70,10,"choice2",4290,135,1,2,3795,145,2,2
70,11,"choice2",3795,145,2,2,4290,145,1,1
70,12,"choice2",3300,135,2,1,3300,145,1,1
70,13,"choice2",3300,120,1,2,3795,135,1,1
70,14,"choice2",3300,145,1,1,3795,120,1,1
70,15,"choice1",3300,120,1,2,4290,120,2,1
70,16,"choice2",4290,145,1,1,4290,120,2,1
71,1,"choice2",4550,130,0,1,4025,120,0,1
71,2,"choice1",4025,140,0,1,4550,120,0,2
71,3,"choice2",4025,130,1,2,3500,140,0,2
71,4,"choice2",4550,130,0,1,3500,140,0,2
71,5,"choice1",3500,120,1,1,3500,140,0,2
71,6,"choice2",4550,130,0,1,4025,140,0,1
71,7,"choice1",4025,130,1,2,4550,140,1,1
71,8,"choice2",4550,120,0,2,3500,140,0,2
71,9,"choice1",4025,140,0,1,4025,130,1,2
71,10,"choice1",4025,130,1,2,4550,130,0,1
71,11,"choice2",4025,140,0,1,3500,140,0,2
71,12,"choice2",4550,120,0,2,4550,130,0,1
71,13,"choice2",4025,120,0,1,3500,140,0,2
71,14,"choice2",3500,120,1,1,3500,130,0,1
71,15,"choice2",4550,120,0,2,4550,140,1,1
72,1,"choice1",1800,95,0,1,2400,105,0,1
72,2,"choice2",1800,105,0,1,3000,105,0,0
72,3,"choice2",2400,85,0,1,1800,95,0,1
72,4,"choice1",1800,105,0,1,3000,85,0,1
72,5,"choice2",1800,95,0,1,2400,95,0,0
72,6,"choice2",3000,95,0,1,2400,105,0,1
72,7,"choice1",2400,85,0,1,1800,105,0,1
72,8,"choice1",1800,95,0,1,3000,105,0,0
72,9,"choice1",2400,85,0,1,3000,105,0,0
72,10,"choice1",2400,105,0,1,3000,85,0,1
73,1,"choice1",3000,150,0,1,4000,150,0,1
73,2,"choice2",4000,165,0,0,3000,165,0,1
73,3,"choice2",3000,140,0,0,2000,140,0,1
73,4,"choice2",2000,165,0,1,4000,140,0,1
73,5,"choice2",4000,150,0,1,3000,165,0,1
73,6,"choice1",2000,150,0,0,3000,140,0,0
73,7,"choice2",2000,140,0,1,2000,150,0,0
73,8,"choice1",3000,150,0,1,4000,140,0,1
73,9,"choice2",4000,150,0,1,4000,165,0,0
74,1,"choice2",3000,110,1,1,2250,110,0,1
74,2,"choice2",3000,145,0,0,3000,110,1,1
74,3,"choice2",3750,125,0,1,3000,145,0,0
74,4,"choice2",3000,125,1,1,3000,145,0,0
74,5,"choice2",3750,110,1,0,3000,110,1,1
74,6,"choice2",2250,145,1,1,3750,110,1,0
74,7,"choice2",3750,110,1,0,3000,145,0,0
74,8,"choice1",2250,125,1,0,3750,125,0,1
74,9,"choice1",3000,125,1,1,3750,110,1,0
74,10,"choice2",3750,125,0,1,3000,125,1,1
74,11,"choice1",2250,125,1,0,3000,110,1,1
74,12,"choice2",3750,125,0,1,2250,145,1,1
74,13,"choice1",2250,125,1,0,2250,110,0,1
75,1,"choice1",4000,105,0,0,4000,120,2,1
75,2,"choice2",3200,105,1,1,3200,140,2,0
75,3,"choice2",3200,120,0,1,3200,140,2,0
75,4,"choice2",3200,140,2,0,4000,105,0,0
75,5,"choice2",3600,140,0,1,3200,105,1,1
75,6,"choice1",3600,120,1,0,3200,105,1,1
75,7,"choice2",3200,140,2,0,3600,120,1,0
75,8,"choice1",4000,105,0,0,3600,120,1,0
75,9,"choice1",3200,105,1,1,3200,120,0,1
75,10,"choice2",4000,140,1,1,4000,120,2,1
75,11,"choice1",3600,105,2,1,3600,140,0,1
75,12,"choice1",3600,140,0,1,4000,120,2,1
75,13,"choice1",3200,120,0,1,3600,105,2,1
76,1,"choice1",3850,150,0,2,4200,165,1,2
76,2,"choice2",4200,150,0,1,3500,150,1,1
76,3,"choice2",4200,175,0,1,3850,175,1,1
76,4,"choice2",4200,165,1,2,3850,175,1,1
76,5,"choice1",3850,165,0,1,4200,150,0,1
76,6,"choice2",3500,175,0,2,3850,150,0,2
76,7,"choice1",4200,175,0,1,3500,175,0,2
76,9,"choice1",3500,175,0,2,4200,165,1,2
76,10,"choice1",4200,150,0,1,3850,175,1,1
76,11,"choice1",3500,150,1,1,3500,165,0,1
77,1,"choice2",2700,172,1,2,2700,157,1,1
77,2,"choice2",2700,157,1,1,2700,137,2,1
77,3,"choice1",3240,137,1,2,3240,172,2,1
77,4,"choice2",3240,137,1,2,3780,137,1,1
77,5,"choice1",2700,157,1,1,3780,137,1,1
77,6,"choice2",3780,157,2,2,2700,172,1,2
77,7,"choice2",3780,157,2,2,3780,172,1,1
77,8,"choice2",3780,172,1,1,3240,172,2,1
77,9,"choice2",3240,157,1,1,3780,137,1,1
77,10,"choice2",3240,157,1,1,3240,137,1,2
77,11,"choice2",2700,172,1,2,3240,157,1,1
77,12,"choice1",2700,172,1,2,3780,172,1,1
77,13,"choice1",3240,172,2,1,2700,172,1,2
78,1,"choice1",3375,160,1,2,4050,175,2,2
78,2,"choice2",4050,175,2,2,4050,195,1,1
78,3,"choice1",4050,160,1,1,3375,195,2,1
78,4,"choice1",4050,160,1,1,2700,195,1,2
78,5,"choice1",2700,175,1,1,3375,160,1,2
78,6,"choice2",2700,160,2,1,4050,160,1,1
78,7,"choice1",4050,195,1,1,2700,160,2,1
78,8,"choice1",2700,195,1,2,4050,195,1,1
78,9,"choice2",4050,160,1,1,2700,175,1,1
78,10,"choice1",3375,175,1,1,3375,160,1,2
78,11,"choice1",3375,160,1,2,4050,195,1,1
78,12,"choice1",3375,160,1,2,2700,195,1,2
78,13,"choice1",3375,175,1,1,4050,160,1,1
78,14,"choice2",4050,175,2,2,3375,195,2,1
78,15,"choice2",3375,160,1,2,4050,160,1,1
79,1,"choice2",3250,155,2,2,2875,135,2,1
79,2,"choice2",3250,155,2,2,3250,135,3,1
79,3,"choice1",3250,170,2,1,2875,170,3,2
79,4,"choice1",3250,155,2,2,2875,170,3,2
79,5,"choice1",2500,155,3,1,2500,135,2,2
79,6,"choice1",2500,155,3,1,3250,170,2,1
79,7,"choice2",2500,135,2,2,3250,135,3,1
79,8,"choice1",2500,170,2,1,2875,155,2,1
79,9,"choice2",3250,135,3,1,2500,155,3,1
79,10,"choice2",3250,170,2,1,3250,135,3,1
79,11,"choice1",3250,135,3,1,2500,170,2,1
79,12,"choice1",2875,155,2,1,2500,135,2,2
79,13,"choice2",2500,135,2,2,3250,170,2,1
79,14,"choice2",2500,155,3,1,2875,135,2,1
80,1,"choice2",3000,210,1,1,3000,165,0,1
80,2,"choice2",4000,165,1,0,2000,190,1,1
80,3,"choice1",3000,190,1,0,4000,165,1,0
80,4,"choice2",4000,165,1,0,3000,210,1,1
80,5,"choice2",3000,165,0,1,2000,210,0,0
80,6,"choice1",3000,190,1,0,4000,190,0,1
80,7,"choice1",3000,165,0,1,3000,190,1,0
80,8,"choice2",4000,190,0,1,2000,165,1,1
80,9,"choice1",2000,190,1,1,2000,210,0,0
80,10,"choice1",4000,190,0,1,4000,165,1,0
80,11,"choice1",3000,210,1,1,4000,190,0,1
81,1,"choice1",6250,92,0,0,9375,92,0,1
81,2,"choice2",12500,82,0,0,6250,82,0,1
81,3,"choice1",6250,82,0,1,9375,107,0,0
81,4,"choice2",9375,92,0,1,6250,107,0,1
81,5,"choice2",12500,92,0,1,9375,107,0,0
81,6,"choice1",9375,92,0,1,12500,82,0,0
81,7,"choice1",6250,92,0,0,6250,82,0,1
81,8,"choice2",9375,107,0,0,6250,107,0,1
81,9,"choice2",12500,82,0,0,9375,107,0,0
81,10,"choice2",9375,92,0,1,9375,107,0,0
81,11,"choice1",6250,107,0,1,9375,82,0,1
81,12,"choice2",9375,107,0,0,9375,82,0,1
82,1,"choice1",2250,90,1,1,2250,110,1,1
82,2,"choice1",1500,90,0,1,1500,110,1,0
82,3,"choice1",2250,100,0,0,2250,90,1,1
82,4,"choice2",3000,110,0,1,1500,110,1,0
82,5,"choice1",1500,110,1,0,2250,90,1,1
82,6,"choice2",1500,110,1,0,1500,100,1,1
82,7,"choice2",3000,110,0,1,2250,110,1,1
82,8,"choice2",3000,90,1,0,2250,110,1,1
82,9,"choice1",3000,100,1,1,3000,110,0,1
82,10,"choice1",1500,100,1,1,2250,100,0,0
82,11,"choice2",2250,100,0,0,1500,110,1,0
83,1,"choice2",2000,60,0,1,1600,60,0,1
83,2,"choice1",1200,70,0,1,1600,60,0,1
83,3,"choice1",1600,70,0,0,2000,60,0,1
83,4,"choice1",1200,80,0,1,2000,80,0,0
83,5,"choice1",1600,80,0,1,2000,60,0,1
83,6,"choice1",1200,80,0,1,1600,60,0,1
83,7,"choice2",1600,60,0,1,1600,70,0,0
