"year","ahe","sex"
1992,11.1711177825928,"male"
1992,26.252124786377,"female"
1992,15.3602857589722,"male"
1992,7.81978178024292,"female"
1992,8.65761566162109,"male"
1992,9.11212635040283,"male"
1992,11.1711177825928,"female"
1992,9.97022151947021,"male"
1992,8.44942665100098,"female"
1992,11.4193639755249,"male"
1992,8.11807632446289,"female"
1992,15.3913164138794,"male"
1992,23.4593467712402,"male"
1992,27.927791595459,"male"
1992,12.9562616348267,"female"
1992,11.1711177825928,"female"
1992,12.9088459014893,"female"
1992,4.96494102478027,"female"
1992,22.9007892608643,"male"
1992,15.0810079574585,"male"
1992,15.471996307373,"male"
1992,19.7996864318848,"female"
1992,18.4323425292969,"female"
1992,10.3332834243774,"male"
1992,11.4503946304321,"female"
1992,23.7683334350586,"male"
1992,18.8233318328857,"male"
1992,22.980583190918,"female"
1992,25.358434677124,"female"
1992,13.9705982208252,"female"
1992,22.3422355651855,"male"
1992,20.8527507781982,"male"
1992,9.01107025146484,"female"
1992,12.8467845916748,"female"
1992,21.8344554901123,"male"
1992,19.6115169525146,"male"
1992,6.70267009735107,"male"
1992,29.0449047088623,"male"
1992,11.1711177825928,"female"
1992,20.1080093383789,"male"
1992,7.71822643280029,"male"
1992,11.7045373916626,"male"
1992,13.4053401947021,"male"
1992,12.0648059844971,"female"
1992,6.47924757003784,"male"
1992,15.6395635604858,"male"
1992,12.2882289886475,"male"
1992,11.8550624847412,"female"
1992,13.4053401947021,"male"
1992,13.9638957977295,"female"
1992,14.3983287811279,"female"
1992,11.9690532684326,"female"
1992,5.57662153244019,"male"
1992,15.1275539398193,"female"
1992,38.8846054077148,"male"
1992,20.6665668487549,"male"
1992,16.16628074646,"male"
1992,10.2135934829712,"male"
1992,30.3854389190674,"female"
1992,8.93689346313477,"female"
1992,22.3422355651855,"male"
1992,14.6062345504761,"male"
1992,14.2177848815918,"male"
1992,16.7566757202148,"female"
1992,19.8597640991211,"male"
1992,13.6846179962158,"female"
1992,9.40725612640381,"female"
1992,6.49955892562866,"female"
1992,12.8467845916748,"female"
1992,20.1080093383789,"male"
1992,29.0449047088623,"male"
1992,13.901834487915,"female"
1992,14.8948221206665,"male"
1992,9.44828224182129,"female"
1992,41.2090072631836,"female"
1992,15.3913164138794,"male"
1992,17.8737869262695,"male"
1992,21.448543548584,"male"
1992,19.8597640991211,"male"
1992,12.5928955078125,"male"
1992,17.9535808563232,"female"
1992,11.7073307037354,"male"
1992,19.5494556427002,"female"
1992,13.4053401947021,"male"
1992,16.7566757202148,"female"
1992,12.4123516082764,"female"
1992,8.64644432067871,"female"
1992,22.3422355651855,"male"
1992,12.4123516082764,"male"
1992,11.6432733535767,"female"
1992,13.4053401947021,"male"
1992,24.3282089233398,"male"
1992,13.9638957977295,"female"
1992,8.24260807037354,"female"
1992,9.10445976257324,"female"
1992,11.1711177825928,"female"
1992,13.6846179962158,"female"
1992,9.96342849731445,"female"
1992,20.8527507781982,"male"
1992,8.93689346313477,"male"
1992,22.3422355651855,"male"
1992,28.5980587005615,"male"
1992,13.6287622451782,"male"
1992,26.8106803894043,"female"
1992,19.5494556427002,"male"
1992,21.2537956237793,"male"
1992,18.9886646270752,"male"
1992,23.1554908752441,"male"
1992,17.8737869262695,"male"
1992,11.6570606231689,"male"
1992,10.5008497238159,"female"
1992,8.3649320602417,"female"
1992,7.70807075500488,"female"
1992,8.93689346313477,"female"
1992,17.8737869262695,"female"
1992,11.7296733856201,"female"
1992,15.0810079574585,"male"
1992,10.6125602722168,"female"
1992,8.37833786010742,"male"
1992,24.1296119689941,"female"
1992,22.9007892608643,"male"
1992,16.7566757202148,"female"
1992,44.6844711303711,"male"
1992,17.8737869262695,"female"
1992,22.3422355651855,"male"
1992,11.1711177825928,"male"
1992,22.3422355651855,"male"
1992,7.66019439697266,"female"
1992,17.0613422393799,"male"
1992,9.43338775634766,"male"
1992,29.124698638916,"female"
1992,20.6665668487549,"male"
1992,13.901834487915,"female"
1992,11.6179618835449,"female"
1992,13.9638957977295,"male"
1992,11.1711177825928,"male"
1992,15.6395635604858,"male"
1992,10.0540046691895,"male"
1992,11.1711177825928,"male"
1992,17.4269428253174,"male"
1992,12.6605997085571,"female"
1992,20.6665668487549,"female"
1992,20.1080093383789,"female"
1992,15.6614685058594,"female"
1992,14.3983287811279,"female"
1992,13.4053401947021,"male"
1992,8.37833786010742,"female"
1992,34.5289077758789,"male"
1992,18.0972099304199,"female"
1992,10.3703718185425,"male"
1992,8.25098705291748,"male"
1992,10.6125602722168,"male"
1992,11.7296733856201,"female"
1992,9.92988204956055,"male"
1992,23.4593467712402,"male"
1992,27.3692359924316,"female"
1992,15.6395635604858,"male"
1992,10.1072006225586,"female"
1992,13.8521842956543,"female"
1992,12.8467845916748,"female"
1992,21.8102760314941,"male"
1992,19.8845882415771,"female"
1992,15.7411193847656,"male"
1992,20.4271869659424,"female"
1992,26.8106803894043,"male"
1992,7.44741106033325,"male"
1992,24.0804595947266,"male"
1992,39.0989112854004,"male"
1992,24.6881675720215,"male"
1992,24.0179004669189,"male"
1992,25.5092449188232,"female"
1992,17.4269428253174,"male"
1992,20.1080093383789,"male"
1992,15.6395635604858,"male"
1992,13.4053401947021,"female"
1992,36.288703918457,"male"
1992,9.7747278213501,"male"
1992,26.065938949585,"male"
1992,11.6179618835449,"male"
1992,9.39688014984131,"male"
1992,9.39688014984131,"male"
1992,15.0810079574585,"female"
1992,15.9188413619995,"male"
1992,24.5764579772949,"male"
1992,19.91650390625,"male"
1992,19.5494556427002,"female"
1992,26.8106803894043,"female"
1992,27.927791595459,"male"
1992,14.0532655715942,"male"
1992,10.4263753890991,"male"
1992,12.1286420822144,"male"
1992,22.3422355651855,"female"
1992,19.5494556427002,"male"
1992,24.3530349731445,"female"
1992,28.4863471984863,"male"
1992,18.7674770355225,"male"
1992,19.5494556427002,"female"
1992,40.2160186767578,"male"
1992,25.1350116729736,"male"
1992,19.5494556427002,"male"
1992,14.2990293502808,"female"
1992,22.7890796661377,"female"
1992,25.3614540100098,"female"
1992,19.0924549102783,"female"
1992,24.5764579772949,"female"
1992,32.3962364196777,"male"
1992,13.9638957977295,"female"
1992,9.49544906616211,"male"
1992,9.49544906616211,"female"
1992,28.1512145996094,"male"
1992,22.3422355651855,"male"
1992,10.3662376403809,"female"
1992,22.6148090362549,"female"
1992,31.1063461303711,"male"
1992,19.8597640991211,"male"
1992,12.4123516082764,"female"
1992,9.0262622833252,"male"
1992,26.8106803894043,"male"
1992,21.7383899688721,"female"
1992,5.58555889129639,"male"
1992,8.29854393005371,"female"
1992,4.02160215377808,"female"
1992,5.58555889129639,"male"
1992,16.7566757202148,"female"
1992,7.66019439697266,"female"
1992,17.3152313232422,"female"
1992,16.2539749145508,"female"
1992,9.49544906616211,"male"
1992,11.1711177825928,"male"
1992,22.3422355651855,"male"
1992,7.34101963043213,"female"
1992,13.9638957977295,"female"
1992,26.5314025878906,"female"
1992,17.4950866699219,"female"
1992,23.2731590270996,"male"
1992,11.1711177825928,"male"
1992,10.0540046691895,"female"
1992,30.162015914917,"female"
1992,14.1873178482056,"female"
1992,5.80898094177246,"female"
1992,13.4053401947021,"female"
1992,8.93689346313477,"male"
1992,20.8527507781982,"male"
1992,15.7326564788818,"male"
1992,11.7296733856201,"female"
1992,31.837682723999,"male"
1992,12.8467845916748,"female"
1992,12.2882289886475,"female"
1992,8.37833786010742,"male"
1992,24.0179004669189,"male"
1992,8.33696269989014,"male"
1992,12.8467845916748,"female"
1992,4.46844673156738,"female"
1992,11.9158582687378,"female"
1992,9.30926418304443,"female"
1992,24.5764579772949,"male"
1992,13.4053401947021,"male"
1992,15.6395635604858,"female"
1992,12.2882289886475,"male"
1992,8.93689346313477,"female"
1992,6.97077703475952,"male"
1992,10.6870355606079,"female"
1992,13.6846179962158,"male"
1992,13.6846179962158,"male"
1992,34.7545852661133,"female"
1992,18.0078411102295,"female"
1992,14.5224523544312,"male"
1992,6.70267009735107,"female"
1992,19.3632678985596,"male"
1992,22.6550254821777,"male"
1992,20.3111209869385,"male"
1992,20.1080093383789,"female"
1992,19.041675567627,"female"
1992,19.2391471862793,"female"
1992,15.6954183578491,"female"
1992,25.1350116729736,"male"
1992,6.92609214782715,"male"
1992,16.7566757202148,"female"
1992,11.1711177825928,"male"
1992,15.6395635604858,"male"
1992,23.4593467712402,"male"
1992,16.7566757202148,"female"
1992,12.2882289886475,"male"
1992,15.0810079574585,"female"
1992,21.2251205444336,"male"
1992,31.2791271209717,"male"
1992,12.0648059844971,"male"
1992,8.13257312774658,"male"
1992,14.492259979248,"female"
1992,13.9638957977295,"female"
1992,10.5617828369141,"female"
1992,10.0540046691895,"male"
1992,20.1080093383789,"male"
1992,4.39359998703003,"male"
1992,17.4269428253174,"female"
1992,11.1711177825928,"female"
1992,13.4053401947021,"female"
1992,13.4053401947021,"female"
1992,5.58555889129639,"female"
1992,12.8467845916748,"male"
1992,12.7669906616211,"female"
1992,11.7296733856201,"female"
1992,8.93689346313477,"female"
1992,15.6395635604858,"female"
1992,16.8807983398437,"female"
1992,22.3422355651855,"male"
1992,9.30926418304443,"female"
1992,13.889422416687,"female"
1992,20.1080093383789,"female"
1992,22.3422355651855,"male"
1992,22.3422355651855,"male"
1992,11.6867065429688,"male"
1992,15.8878107070923,"female"
1992,11.1532430648804,"female"
1992,5.80898094177246,"male"
1992,10.0540046691895,"female"
1992,19.5494556427002,"male"
1992,14.8948221206665,"male"
1992,13.3122472763062,"female"
1992,12.2882289886475,"female"
1992,12.2882289886475,"female"
1992,15.6395635604858,"male"
1992,12.5116510391235,"male"
1992,22.3422355651855,"male"
1992,12.8467845916748,"male"
1992,6.56135559082031,"male"
1992,13.718132019043,"male"
1992,11.1711177825928,"male"
1992,27.927791595459,"male"
1992,18.7191696166992,"female"
1992,42.4502410888672,"female"
1992,16.7566757202148,"female"
1992,22.3422355651855,"male"
1992,17.8737869262695,"male"
1992,19.5494556427002,"female"
1992,17.8737869262695,"male"
1992,12.2882289886475,"female"
1992,10.6125602722168,"female"
1992,15.8878107070923,"female"
1992,16.7566757202148,"female"
1992,15.6395635604858,"female"
1992,25.1350116729736,"male"
1992,10.0540046691895,"female"
1992,7.66019439697266,"female"
1992,22.3422355651855,"female"
1992,38.2300453186035,"male"
1992,24.8247032165527,"female"
1992,13.9638957977295,"male"
1992,2.97896456718445,"male"
1992,13.4053401947021,"female"
1992,29.6164474487305,"female"
1992,15.6395635604858,"male"
1992,22.3422355651855,"female"
1992,25.1350116729736,"male"
1992,12.5675058364868,"male"
1992,8.13257312774658,"male"
1992,11.4650926589966,"female"
1992,48.0358009338379,"male"
1992,6.70267009735107,"female"
1992,5.68711423873901,"male"
1992,27.2295970916748,"male"
1992,16.0119342803955,"female"
1992,20.4073963165283,"female"
1992,31.1361351013184,"male"
1992,22.3422355651855,"female"
1992,27.927791595459,"female"
1992,14.3628644943237,"female"
1992,13.9638957977295,"female"
1992,18.9908981323242,"female"
1992,30.5343856811523,"male"
1992,22.3422355651855,"female"
1992,43.5673561096191,"male"
1992,19.5494556427002,"male"
1992,13.4053401947021,"male"
1992,17.4269428253174,"male"
1992,16.5332527160645,"female"
1992,15.6395635604858,"female"
1992,19.5494556427002,"female"
1992,12.9486932754517,"female"
1992,19.8597640991211,"female"
1992,13.4053401947021,"female"
1992,24.2850360870361,"male"
1992,16.7566757202148,"male"
1992,18.0865688323975,"male"
1992,13.9638957977295,"female"
1992,13.1819181442261,"male"
1992,19.5494556427002,"female"
1992,20.1080093383789,"female"
1992,15.0810079574585,"female"
1992,9.30926418304443,"female"
1992,16.5970878601074,"female"
1992,12.1094903945923,"male"
1992,11.1711177825928,"male"
1992,22.3422355651855,"male"
1992,15.6596717834473,"male"
1992,16.4170722961426,"female"
1992,13.4053401947021,"female"
1992,11.1711177825928,"male"
1992,17.3152313232422,"male"
1992,14.5224523544312,"female"
1992,11.7296733856201,"female"
1992,11.6179618835449,"male"
1992,6.70267009735107,"female"
1992,13.9638957977295,"male"
1992,39.0989112854004,"female"
1992,6.70267009735107,"female"
1992,14.8451728820801,"female"
1992,11.1711177825928,"male"
1992,20.1080093383789,"female"
1992,33.5133514404297,"male"
1992,22.3422355651855,"female"
1992,13.4053401947021,"female"
1992,12.2257719039917,"female"
1992,13.8521842956543,"female"
1992,12.9896697998047,"male"
1992,11.1711177825928,"male"
1992,19.6633987426758,"female"
1992,29.0449047088623,"female"
1992,14.8948221206665,"male"
1992,16.1981182098389,"female"
1992,13.9638957977295,"female"
1994,14.9856615066528,"female"
1994,6.04321432113647,"male"
1994,14.8058757781982,"male"
1994,19.0361251831055,"female"
1994,20.6224689483643,"male"
1994,18.507345199585,"male"
1994,12.1619691848755,"male"
1994,9.16554164886475,"male"
1994,4.23024988174438,"female"
1994,6.28494310379028,"male"
1994,20.6476497650146,"female"
1994,12.1619691848755,"male"
1994,11.8053493499756,"male"
1994,18.507345199585,"female"
1994,15.8634376525879,"male"
1994,11.1044073104858,"male"
1994,13.7483129501343,"female"
1994,29.082971572876,"male"
1994,14.2903137207031,"female"
1994,15.8634376525879,"male"
1994,11.3687973022461,"female"
1994,10.6360578536987,"female"
1994,6.87415647506714,"female"
1994,14.4510641098022,"female"
1994,10.3954439163208,"female"
1994,14.3828506469727,"male"
1994,13.2195320129395,"male"
1994,21.151252746582,"male"
1994,12.2207221984863,"male"
1994,21.5659809112549,"female"
1994,10.0468435287476,"female"
1994,22.8433494567871,"male"
1994,18.507345199585,"female"
1994,15.8634376525879,"male"
1994,23.2663764953613,"female"
1994,10.4602546691895,"female"
1994,20.0936870574951,"male"
1994,17.9785633087158,"female"
1994,18.507345199585,"male"
1994,13.2195320129395,"male"
1994,18.3310832977295,"male"
1994,14.1008338928223,"female"
1994,12.8670110702515,"male"
1994,28.5541877746582,"male"
1994,13.2195320129395,"male"
1994,16.9209995269775,"male"
1994,9.87058353424072,"female"
1994,20.0936870574951,"female"
1994,13.2195320129395,"female"
1994,16.9209995269775,"male"
1994,26.4390640258789,"female"
1994,8.18352031707764,"male"
1994,20.9873275756836,"male"
1994,7.5430645942688,"female"
1994,11.6331882476807,"female"
1994,12.4557361602783,"female"
1994,18.8011112213135,"male"
1994,9.57792472839355,"male"
1994,10.0468435287476,"male"
1994,10.575626373291,"female"
1994,6.87415647506714,"female"
1994,12.3382301330566,"female"
1994,12.6907510757446,"female"
1994,28.2016677856445,"male"
1994,19.7411670684814,"female"
1994,15.8634376525879,"female"
1994,13.5368003845215,"male"
1994,10.575626373291,"female"
1994,21.7387866973877,"female"
1994,15.0408897399902,"female"
1994,17.9785633087158,"male"
1994,10.575626373291,"female"
1994,20.6812229156494,"male"
1994,15.3497648239136,"female"
1994,12.1619691848755,"female"
1994,11.6331882476807,"female"
1994,12.6907510757446,"male"
1994,7.14912271499634,"female"
1994,16.3266506195068,"male"
1994,10.3406114578247,"female"
1994,14.8058757781982,"male"
1994,15.1934719085693,"female"
1994,18.357873916626,"female"
1994,25.8452434539795,"male"
1994,24.323938369751,"male"
1994,7.46514701843262,"male"
1994,12.4369354248047,"female"
1994,19.9975452423096,"male"
1994,15.0408897399902,"female"
1994,14.5708608627319,"female"
1994,9.51806259155273,"female"
1994,20.6224689483643,"male"
1994,18.3923931121826,"male"
1994,32.3144111633301,"female"
1994,4.23024988174438,"female"
1994,22.7375946044922,"male"
1994,13.7483129501343,"female"
1994,15.8634376525879,"female"
1994,9.06482219696045,"female"
1994,16.6566104888916,"male"
1994,16.9209995269775,"female"
1994,15.8634376525879,"male"
1994,9.22963619232178,"male"
1994,9.72957611083984,"male"
1994,22.2088146209717,"female"
1994,12.5027389526367,"male"
1994,28.0254077911377,"male"
1994,18.4720935821533,"male"
1994,11.5370464324951,"female"
1994,11.6331882476807,"female"
1994,18.3310832977295,"female"
1994,21.151252746582,"male"
1994,35.8067207336426,"male"
1994,12.1619691848755,"female"
1994,21.151252746582,"female"
1994,8.6191349029541,"female"
1994,15.0702667236328,"female"
1994,25.3815021514893,"male"
1994,17.4497833251953,"male"
1994,12.6907510757446,"female"
1994,19.3886451721191,"male"
1994,13.2195320129395,"male"
1994,15.6519260406494,"male"
1994,22.8433494567871,"female"
1994,11.5491323471069,"female"
1994,16.9209995269775,"male"
1994,16.1278285980225,"male"
1994,23.7951564788818,"male"
1994,22.2088146209717,"female"
1994,12.6907510757446,"male"
1994,11.9857091903687,"male"
1994,33.3132209777832,"male"
1994,24.3419170379639,"female"
1994,13.7483129501343,"female"
1994,12.1443433761597,"male"
1994,19.0361251831055,"male"
1994,7.80481147766113,"male"
1994,23.7951564788818,"male"
1994,13.7483129501343,"female"
1994,25.3815021514893,"male"
1994,21.549783706665,"female"
1994,19.3886451721191,"female"
1994,14.8058757781982,"male"
1994,41.2449378967285,"male"
1994,15.0173873901367,"female"
1994,13.9598255157471,"female"
1994,37.0146903991699,"female"
1994,20.0936870574951,"male"
1994,16.9209995269775,"female"
1994,13.899393081665,"female"
1994,10.575626373291,"male"
1994,12.1619691848755,"female"
1994,16.9209995269775,"female"
1994,17.2549686431885,"male"
1994,21.151252746582,"male"
1994,14.541485786438,"male"
1994,18.3923931121826,"male"
1994,21.7857875823975,"male"
1994,19.0361251831055,"female"
1994,14.5896625518799,"female"
1994,21.151252746582,"male"
1994,17.4497833251953,"female"
1994,8.47064399719238,"female"
1994,18.507345199585,"female"
1994,13.2195320129395,"male"
1994,18.507345199585,"female"
1994,18.507345199585,"male"
1994,16.392219543457,"female"
1994,16.4509735107422,"female"
1994,12.6484479904175,"female"
1994,21.151252746582,"male"
1994,21.151252746582,"female"
1994,8.0374755859375,"male"
1994,22.514331817627,"male"
1994,19.2241363525391,"male"
1994,8.95332431793213,"female"
1994,10.2734642028809,"male"
1994,16.9209995269775,"male"
1994,21.151252746582,"male"
1994,14.1008338928223,"female"
1994,22.0325527191162,"male"
1994,10.9823808670044,"female"
1994,20.3052005767822,"male"
1994,19.846923828125,"male"
1994,10.575626373291,"female"
1994,20.0936870574951,"female"
1994,14.8058757781982,"female"
1994,29.0074310302734,"male"
1994,21.151252746582,"female"
1994,14.4533548355103,"male"
1994,21.151252746582,"male"
1994,26.4390640258789,"male"
1994,25.3815021514893,"female"
1994,10.0468435287476,"female"
1994,22.7375946044922,"male"
1994,12.1619691848755,"female"
1994,15.0285205841064,"female"
1994,6.69789600372314,"female"
1994,15.8634376525879,"male"
1994,10.575626373291,"female"
1994,14.8058757781982,"male"
1994,19.797571182251,"female"
1994,16.6566104888916,"male"
1994,27.4966259002686,"male"
1994,23.7951564788818,"female"
1994,10.4129238128662,"female"
1994,12.2207221984863,"female"
1994,32.6882972717285,"male"
1994,7.19142532348633,"male"
1994,39.6585960388184,"female"
1994,24.1124248504639,"male"
1994,28.2016677856445,"male"
1994,19.0361251831055,"female"
1994,12.4263591766357,"female"
1994,11.1524782180786,"male"
1994,16.074951171875,"female"
1994,10.1526002883911,"female"
1994,15.8634376525879,"male"
1994,23.2663764953613,"male"
1994,14.1008338928223,"female"
1994,5.38395500183105,"male"
1994,20.6812229156494,"male"
1994,6.29837274551392,"female"
1994,19.8398742675781,"male"
1994,13.7483129501343,"female"
1994,18.1296443939209,"female"
1994,16.9209995269775,"male"
1994,15.5109167098999,"male"
1994,6.87415647506714,"male"
1994,15.8634376525879,"female"
1994,12.1619691848755,"female"
1994,12.1619691848755,"male"
1994,10.355299949646,"male"
1994,26.7915840148926,"male"
1994,19.0361251831055,"male"
1994,15.8634376525879,"male"
1994,41.2449378967285,"male"
1994,26.4390640258789,"male"
1994,21.151252746582,"male"
1994,21.6800327301025,"female"
1994,26.4390640258789,"male"
1994,5.49932527542114,"male"
1994,13.4129877090454,"male"
1994,11.7506952285767,"female"
1994,20.9162368774414,"female"
1994,13.4839220046997,"female"
1994,14.8058757781982,"male"
1994,15.8634376525879,"male"
1994,21.151252746582,"female"
1994,22.8433494567871,"male"
1994,11.1437473297119,"female"
1994,27.8305931091309,"male"
1994,15.8634376525879,"female"
1994,23.2663764953613,"male"
1994,7.93171882629395,"male"
1994,8.24898815155029,"male"
1994,21.6800327301025,"male"
1994,17.2549686431885,"female"
1994,9.51806259155273,"female"
1994,30.5518074035645,"male"
1994,23.2663764953613,"male"
1994,9.07388687133789,"female"
1994,18.8011112213135,"male"
1994,12.1619691848755,"female"
1994,15.9809455871582,"male"
1994,18.8011112213135,"female"
1994,10.2734642028809,"male"
1994,24.323938369751,"female"
1994,28.8714580535889,"female"
1994,18.1900768280029,"female"
1994,12.1619691848755,"male"
1994,15.990345954895,"male"
1994,16.1152381896973,"male"
1994,29.6117515563965,"male"
1994,14.8058757781982,"female"
1994,30.2625598907471,"male"
1994,18.3310832977295,"male"
1994,12.8418312072754,"male"
1994,14.1008338928223,"female"
1994,20.0936870574951,"female"
1994,11.5370464324951,"female"
1994,9.89878559112549,"female"
1994,10.8684883117676,"male"
1994,6.34537553787231,"male"
1994,13.5368003845215,"male"
1994,13.7483129501343,"female"
1994,5.49932527542114,"male"
1994,25.3815021514893,"male"
1994,16.9209995269775,"female"
1994,35.4283485412598,"male"
1994,29.082971572876,"female"
1994,5.64033365249634,"female"
1994,30.5518074035645,"female"
1994,22.3598937988281,"male"
1994,15.8634376525879,"male"
1994,11.6331882476807,"female"
1994,6.87415647506714,"male"
1994,21.6800327301025,"female"
1994,19.5649070739746,"male"
1994,16.9209995269775,"male"
1994,18.507345199585,"male"
1994,21.151252746582,"male"
1994,12.1619691848755,"female"
1994,22.2088146209717,"male"
1994,14.6135921478271,"male"
1994,19.3886451721191,"male"
1994,30.4578018188477,"male"
1994,10.575626373291,"male"
1994,21.151252746582,"female"
1994,33.8419990539551,"male"
1994,20.3580780029297,"female"
1994,34.7820587158203,"male"
1994,19.9761810302734,"female"
1994,29.6117515563965,"male"
1994,12.6907510757446,"male"
1994,12.6907510757446,"female"
1994,28.2016677856445,"male"
1994,22.9642162322998,"female"
1994,19.3382873535156,"female"
1994,23.2663764953613,"male"
1994,17.3440265655518,"male"
1994,7.93171882629395,"male"
1994,24.9114723205566,"male"
1994,30.5518074035645,"female"
1994,21.151252746582,"male"
1994,10.2344760894775,"female"
1994,23.5013904571533,"male"
1994,11.7087278366089,"male"
1994,22.547233581543,"female"
1994,24.0355129241943,"male"
1994,18.8011112213135,"male"
1994,17.8610572814941,"male"
1994,12.0864286422729,"male"
1994,10.4656391143799,"male"
1994,38.0722503662109,"male"
1994,12.6907510757446,"male"
1994,10.0190143585205,"female"
1994,17.1853904724121,"female"
1994,15.3346567153931,"female"
1994,10.575626373291,"female"
1994,20.2111949920654,"female"
1994,32.7844390869141,"male"
1994,23.7951564788818,"male"
1994,11.1044073104858,"female"
1994,12.6378726959229,"male"
1994,11.4084558486938,"female"
1994,16.392219543457,"female"
1994,13.7483129501343,"male"
1994,12.0864286422729,"male"
1994,13.8658199310303,"male"
1994,20.2447681427002,"male"
1994,9.06436920166016,"female"
1994,9.58856773376465,"female"
1994,13.2195320129395,"female"
1994,14.5037155151367,"male"
1994,12.6907510757446,"male"
1994,19.8821754455566,"male"
1994,26.3861865997314,"male"
1994,16.5780086517334,"female"
1994,27.4966259002686,"male"
1994,13.7483129501343,"male"
1994,14.4674549102783,"male"
1994,8.40372371673584,"male"
1994,13.2195320129395,"female"
1994,14.1008338928223,"female"
1994,23.7951564788818,"male"
1994,15.1080360412598,"female"
1994,15.8634376525879,"female"
1994,8.46049976348877,"male"
1994,12.1619691848755,"male"
1994,20.0936870574951,"female"
1994,8.46049976348877,"female"
1994,16.3166790008545,"female"
1994,15.8634376525879,"female"
1994,31.7268753051758,"female"
1994,8.98928165435791,"male"
1994,14.664867401123,"male"
1994,24.323938369751,"female"
1994,8.59269523620605,"male"
1994,26.4390640258789,"male"
1994,21.151252746582,"female"
1994,25.9792537689209,"male"
1994,18.1296443939209,"male"
1994,8.46049976348877,"male"
1994,22.6469478607178,"female"
1994,16.0304222106934,"female"
1994,13.2195320129395,"male"
1994,12.8082571029663,"female"
1994,7.93171882629395,"female"
1994,18.507345199585,"female"
1994,13.4598875045776,"female"
1994,7.93171882629395,"female"
1994,16.4979763031006,"female"
1994,10.575626373291,"female"
1994,19.2476387023926,"female"
1994,5.13673210144043,"male"
1994,12.6907510757446,"male"
1994,21.151252746582,"male"
1994,7.40293788909912,"female"
1994,25.3815021514893,"male"
1994,16.9209995269775,"female"
1994,16.9209995269775,"female"
1994,18.507345199585,"female"
1994,6.34537553787231,"male"
1994,32.9959526062012,"female"
1994,16.9209995269775,"male"
1994,15.0702667236328,"male"
1994,10.575626373291,"female"
1994,21.1517810821533,"female"
1994,11.6331882476807,"male"
1994,8.13509654998779,"male"
1994,15.3346567153931,"female"
1994,33.237678527832,"female"
1994,15.8634376525879,"male"
1994,13.2195320129395,"female"
1994,25.3815021514893,"male"
1994,15.8634376525879,"male"
1994,9.09503841400146,"female"
1994,6.34537553787231,"male"
1994,16.4829254150391,"male"
1994,22.2088146209717,"female"
1994,12.6907510757446,"female"
1994,10.575626373291,"male"
1994,23.2542896270752,"female"
1994,21.151252746582,"male"
1994,18.507345199585,"female"
1994,18.507345199585,"female"
1994,21.151252746582,"male"
1994,36.192138671875,"female"
1994,15.8634376525879,"male"
1994,20.0936870574951,"female"
1994,22.8433494567871,"female"
1994,7.40293788909912,"female"
1994,27.2616138458252,"male"
1994,17.4497833251953,"female"
1994,21.6800327301025,"male"
1994,18.2263355255127,"male"
1994,15.0499277114868,"female"
1994,20.9162368774414,"female"
1994,13.7483129501343,"female"
1994,8.46049976348877,"female"
1994,13.2195320129395,"male"
1994,21.151252746582,"male"
1994,15.8634376525879,"female"
1994,8.40372371673584,"male"
1994,13.7483129501343,"female"
1994,8.24898815155029,"female"
1994,9.72957611083984,"female"
1994,20.0936870574951,"female"
1994,9.51806259155273,"male"
1994,15.8634376525879,"male"
1994,14.8058757781982,"male"
1994,29.0074310302734,"female"
1994,25.0475330352783,"female"
1994,30.6136512756348,"male"
1994,15.8634376525879,"female"
1994,16.3040885925293,"male"
1994,15.8634376525879,"female"
1994,18.1296443939209,"male"
1994,12.6007452011108,"female"
1994,18.507345199585,"female"
1994,18.507345199585,"female"
1994,16.9209995269775,"female"
1994,15.5109167098999,"female"
1994,10.575626373291,"male"
1994,9.51806259155273,"male"
1994,18.507345199585,"male"
1994,19.0361251831055,"male"
1994,21.8386669158936,"female"
1994,23.2663764953613,"male"
1994,31.7268753051758,"female"
1994,9.62381935119629,"male"
1994,20.0936870574951,"male"
1994,18.507345199585,"male"
1994,14.8058757781982,"male"
1994,7.93171882629395,"female"
1994,12.6907510757446,"male"
1994,14.5970077514648,"female"
1994,11.6331882476807,"female"
1994,13.7483129501343,"male"
1994,8.98928165435791,"male"
1994,12.6907510757446,"male"
1994,14.8058757781982,"male"
1994,18.8011112213135,"female"
1994,21.151252746582,"female"
1994,21.151252746582,"male"
1994,8.98928165435791,"male"
1994,8.98928165435791,"male"
1994,25.8515300750732,"female"
1994,14.2770938873291,"female"
1994,7.93171882629395,"male"
1994,39.1779327392578,"male"
1994,10.8994026184082,"male"
1994,20.0746517181396,"male"
1994,9.72957611083984,"female"
1994,21.151252746582,"male"
1994,23.2663764953613,"male"
1994,25.3815021514893,"male"
1994,25.9858226776123,"male"
1994,12.1619691848755,"female"
1994,15.8634376525879,"female"
1994,21.7857875823975,"male"
1994,23.7951564788818,"male"
1994,13.7668199539185,"male"
1994,12.1443433761597,"male"
1994,15.8713693618774,"female"
1994,12.6907510757446,"male"
1994,31.3038520812988,"male"
1994,34.3707809448242,"male"
1994,13.2195320129395,"female"
1994,10.575626373291,"male"
1994,6.87415647506714,"male"
1994,6.87415647506714,"female"
1994,14.5037155151367,"male"
1994,14.8058757781982,"female"
1994,23.2663764953613,"male"
1994,13.7483129501343,"female"
