"ipip","wage1992","prtyid","ideol","gender"
3,0.785520017147064,4,4,0
2,0.320780009031296,7,6,1
2,0.802909851074219,2,4,1
5,0.407070010900497,1,5,1
2,0.600469946861267,1,4,1
4,0.600469946861267,6,4,1
3,0.407070010900497,4,4,1
2,0.688880026340485,5,5,1
4,0.320780009031296,1,6,1
2,0.603560388088226,6,5,1
5,0.785520017147064,1,4,0
5,0.62365996837616,5,4,0
3,0.320780009031296,5,6.05557727813721,1
5,0.340220004320145,7,4,1
2,0.785520017147064,1,2,0
1,0.532429993152618,7,4,0
3,0.614226460456848,2,2,1
2,0.261489987373352,3,3.39494657516479,1
5,0.532429993152618,1,2,0
3,0.400240004062653,5,4,1
5,0.785520017147064,7,5,0
2,0.320780009031296,1,2,0
3,0.375668793916702,4,4,1
4,0.267989993095398,1,3,1
3,0.386619985103607,5,4,0
3,0.427269995212555,6,5,1
3,0.297796010971069,6,3.48647427558899,1
4,0.394959986209869,5,4,1
3,0.644749999046326,7,6,1
4,0.408399999141693,2,4,0
4,0.461620002985001,5,4,0
3,0.785520017147064,7,6.0395941734314,0
1,0.0897050946950912,1,5,1
3,0.477739840745926,3,4,1
5,0.532429993152618,1,4.36529541015625,0
4,0.785520017147064,4,5,0
4,0.609759986400604,7,5,0
3,0.785520017147064,7,5,0
5,0.346830785274506,6,4,1
5,0.84213000535965,2,1,1
1,0.581430017948151,2,4.99216508865356,1
5,0.408600002527237,2,1,1
3,0.394959986209869,3,4.74450349807739,1
4,0.520655155181885,7,6,1
4,0.312420010566711,3,4.64865016937256,1
3,0.461620002985001,2,5.55554437637329,0
4,0.673849999904633,4,2,1
5,0.309140026569366,7,5,0
5,0.390350013971329,1,6,0
3,0.785520017147064,7,4,0
3,0.427269995212555,7,5,1
3,0.673849999904633,6,5,1
5,0.564681053161621,4,2,0
5,0.785520017147064,5,5,0
2,0.785520017147064,1,3,0
3,0.600469946861267,1,2,1
3,0.343410015106201,6,4,1
3,0.267989993095398,3,4,1
4,0.520840048789978,3,5,0
5,0.511519968509674,4,4,0
4,0.401980012655258,4,6,0
3,0.592509984970093,7,6,0
5,0.62978994846344,4,5.93296813964844,0
3,0.261489987373352,3,4.47963666915894,1
3,0.496823281049728,3,2.23621320724487,1
3,0.688880026340485,3,2.93549728393555,1
3,0.580350756645203,2,5,1
4,0.609759986400604,7,6,1
4,0.62365996837616,4,6,0
3,0.373708009719849,2,2.96476769447327,1
3,0.401980012655258,1,3,0
3,0.673849999904633,4,5,0
4,0.343410015106201,7,4,1
5,0.529449999332428,1,2,1
5,0.400240004062653,1,4,1
3,0.212960213422775,2,5,0
4,0.785520017147064,2,3,1
3,0.614226460456848,6,4,0
4,0.320780009031296,3,1,1
3,0.78740781545639,2,3.79576635360718,1
4,0.532429993152618,3,4,0
3,0.446730017662048,7,4,0
5,0.65021002292633,1,4,0
3,0.688880026340485,7,5,0
5,0.464700013399124,3,4.52622079849243,1
3,0.688880026340485,6,6,1
3,0.446730017662048,5,5,0
4,0.320780009031296,3,2.65359020233154,1
3,0.785520017147064,1,4,0
3,1.13774001598358,3,3,0
5,0.408600002527237,1,5.95501613616943,1
3,0.644749999046326,5,5,0
3,0.312420010566711,3,2.74154996871948,1
4,0.918739974498749,5,4,0
4,0.414970010519028,1,4,0
3,0.511519968509674,4,4,0
4,0.600469946861267,6,2.05279731750488,0
3,0.504675507545471,4,4,1
1,0.394959986209869,2,4,1
3,0.903599977493286,7,4,0
2,0.673849999904633,7,7,0
2,0.600469946861267,3,2,1
4,0.267989993095398,4,4.62028455734253,1
3,1.10091006755829,3,2,0
3,0.62365996837616,1,4,0
3,0.785520017147064,6,5,0
4,0.3797847032547,4,3,1
5,0.592509984970093,7,7,0
4,0.477019995450974,4,2.73918795585632,0
4,0.401980012655258,4,4.1382040977478,1
3,0.600469946861267,1,2,1
3,0.62365996837616,7,6,0
3,0.267989993095398,2,2.16367650032043,1
4,0.662460029125214,5,6,0
5,0.461620002985001,3,4.62734937667847,0
3,0.62365996837616,6,4,0
3,0.393139541149139,4,3,1
2,0.477019995450974,6,3,0
3,0.487359970808029,2,3.9498279094696,0
5,0.600469946861267,2,2,1
5,0.390350013971329,3,3.57313251495361,0
3,0.673849999904633,1,2,0
4,0.681818902492523,6,4,1
4,0.378725975751877,2,2.93502831459045,1
4,0.464700013399124,1,4,1
4,0.662460029125214,4,5,0
4,0.614226460456848,6,5,1
5,0.464899986982346,1,4,0
3,0.401980012655258,2,3,0
2,0.903599977493286,2,4,0
3,0.609759986400604,6,5,1
3,0.673849999904633,6,3,1
4,0.785520017147064,2,2,0
5,0.401980012655258,3,3.51049613952637,0
4,0.312420010566711,3,2,1
4,0.785520017147064,2,5.09035921096802,1
3,0.320780009031296,1,7,1
1,0.267989993095398,1,2,0
3,0.688880026340485,2,5,1
3,0.394959986209869,2,3,1
4,0.592509984970093,6,5,0
4,0.394959986209869,4,6.69631004333496,1
3,0.673849999904633,5,5,0
3,0.614226460456848,4,2.91189670562744,1
4,0.65021002292633,4,3,0
3,0.464700013399124,7,5,1
3,0.394959986209869,3,3,1
3,0.487359970808029,3,5,0
4,0.427269995212555,4.87485218048096,5.74022531509399,1
5,0.65021002292633,3,2,0
3,0.400240004062653,2,4,0
4,0.532429993152618,2,3.52302169799805,0
2,0.267989993095398,4,2,1
3,0.265219986438751,5,4,0
3,0.673849999904633,2,5,0
4,0.427269995212555,5,5,0
3,0.464899986982346,1,5,1
3,0.315829992294312,1,5,1
5,0.511519968509674,5,4.59092378616333,0
3,0.340220004320145,6,3.38925242424011,0
4,0.668767929077148,4,4.83545875549316,1
3,0.543319761753082,4,2,1
4,0.3887699842453,5,2,0
3,0.461620002985001,1,5,0
3,0.793409943580627,3,3,0
2,0.407070010900497,3,4,1
4,0.785520017147064,3,1,1
3,0.673849999904633,2,4,1
3,0.320780009031296,6,5,1
4,0.84213000535965,4,5,0
3,0.343410015106201,2,4,1
4,0.464899986982346,4.69530391693115,5.46695375442505,1
2,0.343410015106201,2,4,1
5,0.688880026340485,3,4,1
3,0.394959986209869,4,4.07651901245117,1
5,0.614226460456848,3,5.41450929641724,0
2,0.408399999141693,1,2,1
3,0.614226460456848,3,4,1
5,0.461620002985001,5,4,0
3,0.879355132579803,5,6,0
3,0.614226460456848,3,4,0
3,0.394959986209869,4,4,1
4,0.320780009031296,1,5,1
2,0.600469946861267,3,1,0
3,0.267989993095398,7,3.2429256439209,0
4,0.382541090250015,1,5.23763704299927,1
1,0.489867746829987,3,3,1
5,0.600469946861267,4,4,1
3,0.343410015106201,3,2.48260235786438,1
4,0.710409164428711,4,3.85180807113647,1
3,0.414970010519028,5,5,0
4,0.394959986209869,4,5.69021701812744,1
3,0.901865065097809,3,5,1
3,0.320780009031296,1,3.25876402854919,1
3,0.903599977493286,5,5,0
5,0.335929989814758,6,2,0
5,0.461620002985001,2,4,0
4,0.355704784393311,7,6,1
4,0.477019995450974,1,2,0
5,0.343410015106201,1,5,1
5,0.359606266021729,2,4,1
3,0.777340054512024,1,2,1
3,0.8400399684906,4,4,0
4,0.701979994773865,4,3,1
4,0.394959986209869,3,4,1
5,0.785520017147064,2,2,0
3,0.8400399684906,5,4,0
4,0.387620002031326,2,3,1
4,0.600469946861267,3,4,0
3,0.320780009031296,3,1,0
1,0.457309991121292,2,2.52039790153503,0
4,0.412883549928665,7,5.659019947052,1
4,0.320780009031296,5,4.82501459121704,1
3,0.785520017147064,2,3.43907308578491,1
3,0.343410015106201,1,0.0788054540753365,1
3,0.401980012655258,3,2,0
4,0.343410015106201,6,5.69480133056641,1
3,0.785520017147064,2,3,0
2,0.315829992294312,1,4,1
4,0.394959986209869,4,6.18054389953613,1
2,0.600469946861267,1,4.25945281982422,1
5,0.688880026340485,4,7,1
2,0.518409967422485,2,2,1
3,0.701979994773865,7,7,0
5,0.309140026569366,5,3.1510865688324,0
1,0.600469946861267,2,6,0
5,0.600469946861267,3,4,1
3,0.189989998936653,1,2,1
4,0.315829992294312,1,2,1
2,0.487359970808029,6,4,0
4,0.343410015106201,1,2,1
3,0.461620002985001,6,4,0
3,0.673849999904633,1,3,1
3,0.402689874172211,2,4,1
3,0.673849999904633,2,4,0
3,0.609759986400604,7,5,1
3,0.582447469234467,3,3,1
4,0.614226460456848,2,5,1
2,0.387620002031326,4,4,0
1,0.320780009031296,3,3,0
4,0.671160757541656,2,4,1
3,0.545379996299744,1,4,0
5,0.401980012655258,4,5,1
5,0.744003474712372,7,6,0
3,0.18348602950573,2,4.08863592147827,1
5,0.189989998936653,1.62048673629761,3.70851039886475,1
4,0.464700013399124,4,3,1
4,0.609759986400604,5,6,1
5,0.394959986209869,7,7,1
4,0.340220004320145,1,3,0
3,0.614226460456848,5,4,0
4,0.785520017147064,3,4,0
5,0.408600002527237,1,3.51436924934387,1
5,0.320780009031296,7,6,1
5,0.461620002985001,1,5.33416318893433,0
3,0.609759986400604,7,4,1
3,0.32278710603714,3,6,1
4,0.65021002292633,6,4,1
4,0.565114557743073,7,7,0
5,0.414970010519028,4,5,0
3,0.414970010519028,6,5.28790378570557,0
4,0.614226460456848,5,1.87883412837982,1
3,0.407070010900497,3,6.62016153335571,1
4,0.435274213552475,7,4,1
5,0.785520017147064,5,5,1
5,0.785520017147064,7,7,0
5,0.532429993152618,2,4,0
3,0.673849999904633,1,4,0
4,0.65021002292633,2,6,1
5,0.511519968509674,4,6,0
5,0.414970010519028,1,4,0
4,0.407070010900497,7,6,0
3,0.408399999141693,2,7,1
3,0.600469946861267,2,2,1
4,0.532429993152618,1,6,1
4,0.785520017147064,6,6,0
1,0.309140026569366,1,4,0
1,0.673849999904633,4,4,1
5,0.464700013399124,7,7,1
4,0.400240004062653,6,5,1
4,0.785520017147064,2,2.10834670066833,0
4,0.785520017147064,6,4,0
3,0.688880026340485,6,5,1
3,0.785520017147064,7,6,0
4,0.731615722179413,1,5,1
5,0.592509984970093,5,6,0
5,0.407070010900497,1,5,0
3,0.54667741060257,2,6,1
3,0.464700013399124,6,3,1
5,0.673849999904633,7,4,1
3,0.320780009031296,7,6,0
4,0.406390011310577,5,5,1
5,0.518409967422485,6,4,1
5,0.427269995212555,4,3.79702353477478,0
4,0.8400399684906,2,5,1
5,0.673849999904633,3,4,0
4,0.265219986438751,3,2,0
4,0.785520017147064,2,3,0
5,0.785520017147064,5,4.53093767166138,1
3,0.701979994773865,6,4,1
4,0.614226460456848,3,4,1
5,0.511519968509674,5,3,0
3,0.511519968509674,7,6,0
3,0.390350013971329,6,5.28858184814453,0
5,0.785520017147064,1,2,1
3,0.785520017147064,6,5,0
3,0.600469946861267,2,2,1
4,0.701979994773865,3,1,1
4,0.688880026340485,3,4,1
3,0.400240004062653,4,4,1
3,1.07172501087189,2,2,0
5,0.511519968509674,4,4,0
3,0.614226460456848,4,5,0
4,0.614226460456848,6,5,0
4,0.574688971042633,3,5,0
3,0.62242180109024,1,3.90921378135681,1
3,0.501522481441498,5,7,1
4,0.785520017147064,2,4,1
1,0.785520017147064,5,4,0
3,0.261489987373352,1,1.23589587211609,1
1,0.261489987373352,1,4.04824304580688,1
4,0.477019995450974,4,4,0
3,0.320780009031296,5,4,1
2,0.511519968509674,2,5,0
3,0.614226460456848,6,6,0
3,0.614226460456848,6,6,1
3,0.614226460456848,5,3,0
3,0.600469946861267,7,7,1
4,0.315829992294312,3,2,0
5,0.903599977493286,6,5,0
2,0.400240004062653,6,4,1
5,0.343410015106201,1,3,1
4,0.662460029125214,7,5,0
3,0.777340054512024,3,2,1
4,0.407070010900497,3,5,1
3,0.343410015106201,1,4,0
5,0.390350013971329,7,3.21358036994934,0
3,0.474329054355621,2,4,1
3,0.335929989814758,5,5,0
1,0.407070010900497,3,5,1
5,0.614226460456848,6,4,0
3,0.331946015357971,6,5.89809513092041,1
5,0.400240004062653,5,6.79005861282349,1
4,0.443920999765396,1,4,1
3,0.600469946861267,4,5.09246444702148,1
5,0.600469946861267,1,5,1
5,0.62365996837616,3,4,0
3,0.477019995450974,5,3,0
4,0.785520017147064,4,4,0
3,0.673849999904633,2,3,0
4,0.315829992294312,4,5,0
2,0.189989998936653,1,3,1
5,0.532429993152618,6,3,0
4,0.400240004062653,7,7,1
5,0.400240004062653,6,3,1
5,0.477019995450974,1,4.96434831619263,0
3,0.267424374818802,7,4.82823467254639,1
3,0.386619985103607,3,4.3472056388855,0
3,0.487359970808029,2,6,0
3,0.401980012655258,2,4,0
3,0.785520017147064,1,3,0
4,0.487359970808029,2,2,0
4,0.60786509513855,3,3.86263394355774,1
3,0.600469946861267,2,3.59834980964661,1
4,0.407070010900497,6,5,1
3,0.414970010519028,7,4,0
4,0.335929989814758,3,5,0
4,0.343410015106201,1,2,1
3,0.62365996837616,1,2,0
3,0.367390006780624,4,8.86469554901123,0
1,0.267989993095398,1,3.62124466896057,1
5,0.461620002985001,1,1,0
4,0.592509984970093,4,6.51226854324341,0
3,0.265219986438751,2,3.71902894973755,0
3,0.532539963722229,1,4,0
3,0.410096257925034,3,4,1
4,0.285113364458084,4,3,1
3,0.785520017147064,6,4.76146030426025,1
3,0.340220004320145,2,3.4091477394104,1
3,0.673849999904633,1,4,1
5,0.267989993095398,1,3,0
3,0.446730017662048,1,2,1
3,0.427269995212555,1,3,0
5,0.265219986438751,1,4,1
4,0.785520017147064,3,4,1
4,0.532429993152618,6,4,0
5,0.614226460456848,5,7,0
5,0.785520017147064,6,5,1
4,0.464700013399124,6,5,1
3,0.688880026340485,3,4,0
5,0.518409967422485,3,4,1
4,0.427269995212555,2,5,0
4,0.560783922672272,6,4.5207896232605,1
5,0.400240004062653,1,3,1
4,0.427269995212555,1,5,0
3,0.65021002292633,1,3,1
2,0.581430017948151,2,5,0
3,0.414970010519028,6,3.64020419120789,0
5,0.414970010519028,7,6,0
2,0.267989993095398,3,6,1
4,0.364969998598099,2,3,1
5,0.394959986209869,3,4,1
3,0.407070010900497,3,4.09486246109009,1
3,0.614226460456848,3,3.84887027740479,0
4,0.580667912960052,2,4.54380035400391,1
4,0.440597921609879,4,5.02477216720581,0
4,0.62365996837616,1,4,0
3,0.394959986209869,2,4,1
4,0.511519968509674,2,3.96786880493164,0
4,0.343410015106201,4,4,1
2,0.267989993095398,1,1,0
3,0.62365996837616,6,4,0
3,0.645909368991852,2,4.89252614974976,1
3,0.394959986209869,1,2,1
5,0.578223347663879,3,4,1
3,0.345075607299805,6,6,1
3,0.785520017147064,2,6,0
2,0.532539963722229,5,6,0
3,0.903599977493286,7,6,0
2,0.487359970808029,1,2.73877763748169,0
5,0.312420010566711,3,5,1
3,0.529449999332428,1,2,1
3,0.315829992294312,3,5.97378396987915,1
3,0.592509984970093,6,3,0
3,0.353138655424118,4.15268898010254,4.22065114974976,1
5,0.581430017948151,5,5,0
2,0.320780009031296,4,4,1
3,0.400240004062653,7,4,1
5,0.521529197692871,1,3,1
5,0.785520017147064,2,3,0
3,0.785520017147064,4,5.92184782028198,0
4,0.320780009031296,1,2.79313278198242,1
5,0.343410015106201,7,5,1
3,0.479217767715454,6,5,1
1,0.216246232390404,7,4.35536003112793,1
3,0.66612035036087,4,7,1
4,0.572698831558228,7,5,1
4,0.315829992294312,1,5,0
1,0.343410015106201,2,2,1
4,0.446730017662048,6,4,1
4,0.320780009031296,2,7.6691312789917,1
5,0.658788979053497,3,5,1
2,0.408600002527237,7,7,1
3,0.529449999332428,1,6,0
4,0.394959986209869,1,2,1
3,0.461620002985001,4,1.95574879646301,0
3,0.265219986438751,1,5.48712253570557,1
4,0.614226460456848,3,5,1
3,0.393111169338226,4,2.52885246276855,1
4,0.65021002292633,7,5,0
4,0.400420755147934,2,3.61246657371521,1
3,0.401980012655258,2.38225889205933,2.83304810523987,1
4,0.393007576465607,7,6,1
5,0.592509984970093,5,5,0
4,0.62365996837616,4,5.34347581863403,0
4,0.381099998950958,7,6,0
4,0.511519968509674,6,4,0
4,0.261489987373352,5,5,0
1,0.335728645324707,7,4,1
5,0.532429993152618,7,6,0
3,0.518409967422485,2,3,1
5,0.524665296077728,1,4,1
4,0.3887699842453,2,3,0
3,0.614226460456848,5,5,1
3,0.343410015106201,3,4,1
3,0.36285999417305,1,4.21986103057861,0
3,0.267989993095398,4,3.8135724067688,1
4,0.701979994773865,2,5,0
5,0.785520017147064,2,2,0
5,0.903599977493286,5,5,0
5,0.401980012655258,2,4,1
4,0.701979994773865,7,6,0
5,0.189989998936653,1,2,1
3,0.586184203624725,6,7.70093393325806,0
2,0.407070010900497,1,4,1
4,0.688880026340485,6,3,1
4,0.320780009031296,2,6.58740329742432,1
4,0.600469946861267,3,2,0
4,0.633650779724121,4,4,0
3,0.372709184885025,2,5,1
4,0.267989993095398,5,6,1
4,0.793409943580627,7,5,1
2,0.518409967422485,3,3,1
4,0.189989998936653,1,3,1
5,0.335929989814758,1,3,1
3,0.408399999141693,4,4,0
2,0.785520017147064,5,5,0
3,0.401980012655258,6,6,0
3,0.440597921609879,6,4,0
3,0.785520017147064,4,4,0
3,0.688880026340485,7,4,1
5,0.335929989814758,7,5,0
5,0.267989993095398,4,4,1
5,0.477019995450974,5,5,0
3,0.701979994773865,7,6,0
3,0.264265209436417,2,4,1
3,0.701979994773865,4,7.40830373764038,0
4,0.493274748325348,1,5,1
4,0.903599977493286,5,6,0
4,0.673849999904633,2,5.27928256988525,1
4,0.511519968509674,6,4,0
4,0.367586880922318,4,4.89709758758545,1
5,0.265219986438751,6,4,0
3,0.461620002985001,2,1,0
5,0.785520017147064,7,4,0
4,0.414970010519028,7,6,1
3,0.903599977493286,7,5,0
5,0.785520017147064,7,5.13618087768555,0
3,0.688880026340485,6,5,0
4,0.322179138660431,2,6,1
4,0.339300841093063,2,1.42143642902374,1
3,0.600469946861267,1,5,0
3,0.461620002985001,1,2,0
3,0.414970010519028,2,6.53477668762207,1
3,0.777340054512024,2,3,1
3,0.312420010566711,1,6,1
5,0.261489987373352,1,6,1
3,0.267989993095398,2,3.19024515151978,1
4,0.408399999141693,6,4,0
4,0.343410015106201,6,4,1
4,0.315829992294312,1,5,1
4,0.364969998598099,5,3,1
5,0.457309991121292,6,5.55998373031616,0
3,0.785520017147064,1,1.48726725578308,0
3,0.489388793706894,7,3.92086243629456,1
4,0.785520017147064,5,5,0
3,0.204868108034134,3,4,1
5,0.414970010519028,5,5.47112703323364,1
5,0.401980012655258,5,5.74927377700806,0
4,0.414970010519028,6,5.3349027633667,0
3,0.189989998936653,3,1.63896262645721,1
4,0.312420010566711,1,4,1
3,0.62365996837616,2,4,0
3,0.658413350582123,6,3,1
5,0.367390006780624,2,4,0
4,0.367390006780624,2,4,1
5,0.315829992294312,2,6.54920530319214,1
4,0.401980012655258,2,3.64045333862305,0
4,0.19664666056633,6,5.53041887283325,1
5,0.320780009031296,2,3.94389963150024,1
2,0.518409967422485,2,3,1
4,0.487359970808029,6,5,0
4,0.267989993095398,2,3,0
4,0.8400399684906,7,6,0
5,0.785520017147064,4,1.62735450267792,1
4,0.267989993095398,1,5,1
3,0.511519968509674,6,5,0
3,0.457309991121292,5,3.6845178604126,0
3,0.394959986209869,3,3,1
3,0.645232141017914,2,2,1
5,0.261489987373352,5,2.00051927566528,1
5,0.440597921609879,4,5.91002035140991,0
5,0.0515967980027199,7,4,1
3,0.407070010900497,3,4,1
5,0.394959986209869,4,4,1
3,0.400240004062653,7,5,1
5,0.511519968509674,2,4,0
5,0.394959986209869,3,4,1
4,0.367390006780624,1,4,1
4,0.464899986982346,3,2,1
3,0.394959986209869,4,4,1
3,0.532429993152618,3,1,0
3,0.343410015106201,4,5,0
4,0.662460029125214,1,4,0
5,0.464700013399124,3,5,1
4,0.456664323806763,1,5.88180541992188,1
5,0.407070010900497,7,6,0
4,0.592509984970093,5,5.77489137649536,0
4,0.785520017147064,6,3,0
4,0.903599977493286,7,6,0
3,0.343410015106201,3,5,0
5,0.36285999417305,3,4,0
5,0.320780009031296,2,4,1
5,0.387620002031326,6,5.49409532546997,1
3,0.265219986438751,5.59320402145386,3.50669455528259,0
3,0.688880026340485,3,4,1
5,0.477019995450974,3,3.15243315696716,0
4,0.600469946861267,5,5,0
5,0.427269995212555,6,6,1
5,0.532429993152618,6,6,0
5,0.464700013399124,1,6,1
3,0.315829992294312,1,4.07941913604736,1
3,0.785520017147064,6,3,1
4,0.511519968509674,4,4,0
5,0.614226460456848,7,6,0
5,0.785520017147064,1,4,0
4,0.124429754912853,1,4,1
5,0.593152105808258,4,2,0
4,0.600469946861267,6,7,0
3,0.662460029125214,1,3.31219124794006,0
5,0.62365996837616,3,4,0
2,0.401980012655258,1,4,0
3,0.394959986209869,2,5,1
3,0.189989998936653,7,8.28035068511963,1
5,0.315829992294312,4,4.68089389801025,0
5,0.414970010519028,2,6,1
5,0.267989993095398,6,6.57486486434937,1
5,0.320780009031296,6,5,1
4,0.609759986400604,3,3,1
3,0.267989993095398,1,2,1
3,0.320780009031296,4,2,0
4,1.10091006755829,3,2,0
3,0.65021002292633,5,5,1
2,1.10091006755829,1,2,1
3,0.581430017948151,4,4,0
3,0.343410015106201,2,5,1
3,0.414970010519028,7,4.71596527099609,0
4,0.400240004062653,2,3.67304134368896,1
3,0.343410015106201,7,5,1
4,0.600469946861267,2,5,0
5,0.461620002985001,2,6,1
3,0.62365996837616,7,5,0
3,0.65021002292633,1,3,0
3,0.446249812841415,1,2,1
1,0.407070010900497,2,4,1
3,0.532429993152618,1,2,0
4,0.688880026340485,3,5.09208250045776,1
4,0.785520017147064,3,4,1
4,0.267989993095398,1,1.43932771682739,1
4,0.381099998950958,7,4,0
3,0.518409967422485,5,6,0
5,0.364969998598099,2,3,1
3,0.320780009031296,7,6.71403932571411,1
4,0.394959986209869,2,4,1
5,0.261489987373352,3,7.05451679229736,1
4,0.408399999141693,1,5,1
4,0.427269995212555,2,3.29417610168457,0
3,0.609759986400604,2,3,1
3,0.487359970808029,7,6,1
3,0.533986687660217,3,4,1
3,0.427269995212555,3,4.06204986572266,1
4,0.532429993152618,2,3,0
3,0.407070010900497,5,6,1
4,0.312420010566711,5,6,1
3,0.461620002985001,7,3.32581210136414,0
5,0.72817599773407,6,5.60276508331299,1
5,0.614226460456848,6,6,0
2,0.903599977493286,7,5,0
3,0.584235429763794,5,4,1
3,0.387620002031326,3,3.88487601280212,1
3,0.315829992294312,7,6.23846435546875,1
3,0.785520017147064,1,4,1
3,0.487359970808029,6,6,0
4,0.408399999141693,2,2,0
4,0.394959986209869,2,6,1
3,0.600469946861267,3,2,0
2,0.58735990524292,3,4.59137487411499,1
4,0.511519968509674,4,4,0
4,0.600469946861267,7,6,0
5,0.614226460456848,7,6,0
5,0.464700013399124,4,4.84276056289673,1
5,0.315829992294312,3,5.75902223587036,1
5,0.390350013971329,5,6,0
3,0.644749999046326,4,5.03110218048096,1
3,0.519761145114899,2,2,1
3,0.343410015106201,4,4,1
3,0.401980012655258,1,3.41063451766968,1
3,0.785520017147064,2,4,0
3,0.62365996837616,1,3.5043420791626,0
5,0.315829992294312,7,6,1
5,0.903599977493286,7,6,0
4,0.784161448478699,6,5.27991008758545,1
3,0.785520017147064,7,6,0
5,0.428580820560455,1,4,1
4,0.265219986438751,1,4,0
3,0.785520017147064,5,4,0
3,0.400240004062653,3,4,1
3,0.62365996837616,6,6,0
3,0.592509984970093,3,1,0
4,0.481389760971069,6,6.5078125,1
4,0.785520017147064,3,5.76664018630981,1
4,0.511519968509674,3,4,0
5,0.461620002985001,4,4,0
3,0.701979994773865,1,4,0
2,0.65021002292633,3,3,1
3,0.0387908518314362,6,5.47994899749756,1
3,0.315829992294312,1,2,0
4,0.315829992294312,2,3.79063701629639,0
5,0.385200023651123,1,3.05872392654419,0
1,1.10091006755829,2,4,0
4,1.10091006755829,3,2,0
5,0.511519968509674,2,5.87888431549072,0
4,0.592509984970093,1,4,0
3,0.343410015106201,3.35733103752136,3.49869561195374,1
3,0.461620002985001,4,5.07973480224609,1
3,0.390350013971329,5,4,0
5,0.698559999465942,5,2,0
4,0.265219986438751,6,6.36301326751709,0
4,0.461620002985001,6,5.53194046020508,0
4,0.408399999141693,6,6,0
5,0.567429184913635,2,5,1
5,0.538298189640045,2,3.69576406478882,1
3,0.614226460456848,5,5,0
4,0.65021002292633,2,2,0
5,0.267989993095398,5,7,1
3,0.315829992294312,5,4,1
5,0.267989993095398,2,4,1
3,0.785520017147064,6,4,0
4,0.748801529407501,4,3,1
3,0.701979994773865,1,6,0
4,0.267989993095398,6,6.55560827255249,1
5,0.511519968509674,6,6,0
5,0.609759986400604,3,5,1
4,0.65021002292633,7,6,1
3,0.785520017147064,5,6,0
5,0.320780009031296,3,2.16444540023804,1
3,0.0510930716991425,1,7,1
3,0.407070010900497,1,3.94643783569336,1
5,0.301621377468109,3,2,1
5,0.8400399684906,3.96565198898315,3.62052583694458,0
3,1.10091006755829,2,4,0
4,0.673849999904633,6,3.13632369041443,1
1,0.343410015106201,4,2.72274804115295,1
5,0.394959986209869,5,6,1
3,0.614226460456848,7,6,0
5,0.614226460456848,7,7,0
4,0.408399999141693,3,0.969767808914185,0
5,0.407070010900497,7,6,1
4,0.785520017147064,1,4,1
3,0.785520017147064,1,6,0
3,0.701979994773865,4,4,0
3,0.343410015106201,3,3,0
3,0.335929989814758,5,3,0
4,0.8400399684906,7,5,1
5,0.734387636184692,2,3,0
5,0.903599977493286,6,5,0
3,0.8400399684906,4,4.2703218460083,0
3,0.592509984970093,1,4.40843820571899,1
3,0.785520017147064,1,3,0
5,0.785520017147064,7,5,0
4,0.62365996837616,6,5,0
3,0.315829992294312,5,4,1
3,0.381099998950958,5,2.18754148483276,0
3,0.468820005655289,6,6,0
5,0.614226460456848,1,1,1
5,0.609759986400604,2,4,1
4,0.65021002292633,2,3,0
3,0.315829992294312,1,3.1962411403656,1
3,0.401980012655258,1,7,0
4,0.414970010519028,6,4,0
4,0.400240004062653,6,3,1
3,0.343410015106201,4,5.32067155838013,1
4,0.511519968509674,3,4,0
4,0.347977072000504,1,4,1
3,0.394959986209869,6,4,1
4,0.0835380628705025,1.77031528949738,2.28419137001038,1
3,0.511519968509674,3,6,0
5,0.367390006780624,1,5,0
3,0.367961436510086,2,4.28697443008423,1
5,0.414970010519028,1,1.7496110200882,0
5,0.401980012655258,2,4,1
3,0.65021002292633,3,3,1
4,0.364969998598099,3,3,1
3,0.502635538578033,5,5,0
3,0.446730017662048,7,6,1
3,0.464700013399124,5,4,1
3,0.518409967422485,1,2,0
3,0.394959986209869,7,6,1
5,0.367390006780624,2,5,0
5,0.688880026340485,2,3.57591462135315,1
3,0.592509984970093,6,5.57094669342041,0
2,0.267989993095398,1,3.92548537254333,1
4,0.265219986438751,7,5,1
5,0.367390006780624,1.93741476535797,3.37005186080933,0
5,0.51815265417099,4,4.89896059036255,1
5,0.673849999904633,4,5,1
5,0.401980012655258,5,4.5479040145874,1
3,0.385200023651123,7,2,0
3,0.777340054512024,2,2,0
4,0.401980012655258,5,3.96879148483276,1
4,0.407070010900497,3,4,1
4,1.10091006755829,5,3,1
3,0.785520017147064,6,5.93021392822266,1
5,0.381099998950958,6,4.95304918289185,1
3,0.407070010900497,6,6,1
3,0.673849999904633,3,4,1
3,0.600469946861267,1,3,1
5,0.427269995212555,2,5.95824575424194,1
3,0.364969998598099,3,4,0
3,0.518409967422485,1,3,0
5,0.267989993095398,3,4,0
3,0.614226460456848,2,4,1
2,0.518409967422485,4,4,0
2,0.785520017147064,7,7,0
3,0.600469946861267,2,3,0
5,1.10091006755829,6,6,0
4,0.320780009031296,4,3,1
3,0.231345191597939,4,4,1
3,0.315829992294312,1,3,0
4,0.267989993095398,1,3,1
3,0.701979994773865,6,4,0
3,0.414970010519028,5,2,0
4,0.785520017147064,7,6,0
3,0.267989993095398,1,4,1
4,0.511519968509674,2,5,1
3,0.511519968509674,2,6,0
